term
GO:0019566
GO:0046373
GO:0030497
GO:0042761
GO:0019321
GO:0033215
GO:0033212
GO:0010393
GO:0045490
GO:0045488
GO:0000038
GO:0030148
GO:0044036
GO:0044264
GO:0062197
GO:0005976
GO:0016052
GO:0044262
GO:0005975
GO:0071554
GO:0070887
GO:0071704
GO:0008152
GO:0006996
