"","RPZT00_1","RPZT00_2","RPZT02_1","RPZT02_2","RPZT04_1","RPZT04_2","RPZT06_1","RPZT06_2","RPZT08_1","RPZT08_2","RPZT10_1","RPZT10_2","RPZT12_1","RPZT12_2","RPZT14_1","RPZT14_2","RPZT16_1","RPZT16_2","RPZT18_1","RPZT18_2","RPZT20_1","RPZT20_2","RPZT22_1","RPZT22_2"
"ENSMUSG00000028527",47.21866,41.73768,38.87445,40.24893,33.87579,33.99888,47.10883,39.61241,51.4987,55.67291,62.65753,68.62027,92.36053,98.88916,88.86703,102.1231,83.91749,86.28252,94.03778,73.50684,65.75388,66.64212,48.59614,54.37237
"ENSMUSG00000025733",13.59136,14.00315,12.37342,12.58558,11.92082,11.36353,11.60474,11.70484,13.64479,12.80501,15.77305,11.1806,13.53776,11.70528,10.65483,10.51617,11.78512,11.40381,14.73098,13.33568,14.41693,15.20966,13.38774,15.43492
"ENSMUSG00000067928",0.6158808,0.4566264,0.9708804,0.5290328,1.298598,1.091803,0.8553264,0.5831242,0.8620723,0.7433061,0.4798983,0.6614456,0.7208059,0.7065039,0.4992693,0.4768131,0.4696989,0.7385648,0.5534875,0.6969159,1.084049,0.4175253,0.6397594,0.6283155
"ENSMUSG00000002329",21.00081,17.92958,18.24406,17.0076,16.73797,21.24013,20.25574,16.14207,18.01669,26.36817,27.76915,19.54725,22.94005,22.06077,23.52475,21.84258,20.51769,23.98075,26.40542,23.79532,24.82988,21.99563,23.44566,19.7368
"ENSMUSG00000025737",2.791723,2.318806,2.64825,2.793955,2.706589,2.842721,2.519203,2.676905,3.660331,3.040507,2.770466,1.961128,2.89745,2.214133,2.696421,2.29218,2.289782,2.400335,2.675766,2.51117,2.666835,3.251043,3.003315,3.129626
"ENSMUSG00000036054",0.9331576,0.7531205,0.7763815,0.5949146,0.778835,0.6845738,0.6893203,0.7694041,0.8005601,0.8762243,0.6816773,0.7377273,0.3640453,0.645678,0.5284184,0.7864147,0.8451067,0.6814687,0.6307135,0.6178772,0.9932982,0.8138359,0.6963374,0.589825
"ENSMUSG00000002324",1.23253,0.8681317,0.6278313,1.472763,1.104094,1.293956,0.8711434,1.298678,1.450139,1.420124,2.08543,0.6177345,1.401297,1.53508,0.9252742,0.7338417,0.4146001,0.8023708,0.5111087,0.9875527,1.504841,1.058391,0.7465131,0.6232406
"ENSMUSG00000002326",10.89311,13.27942,12.84755,13.00408,12.19748,12.7372,11.54875,13.67421,12.27205,11.73704,11.1463,12.1704,8.896226,10.24983,11.11673,10.4182,10.51571,12.1686,9.964369,12.47656,12.45465,13.61993,12.03159,11.4502
"ENSMUSG00000002320",14.88429,15.557,14.55621,13.67326,14.32741,13.15975,12.30934,14.17094,15.71893,15.65813,15.87086,13.07194,15.43356,16.17101,16.08811,17.07166,14.03164,15.02693,15.90305,16.43587,15.80818,15.27595,15.55681,13.97442
"ENSMUSG00000036053",1.613378,1.893969,1.713057,1.737148,1.764193,1.838854,1.729491,1.886547,1.122679,1.233217,1.117471,1.270677,1.594516,1.153553,1.591705,1.010824,1.639727,1.947994,1.316215,1.474639,1.432173,1.250736,1.795247,1.812933
"ENSMUSG00000053436",35.63773,32.59923,35.72898,32.87034,30.18075,23.8265,28.09852,30.70219,33.9488,31.97667,34.3508,30.6526,39.20393,41.67169,42.61503,45.81269,50.14156,56.42827,49.29407,51.91706,43.26418,43.28332,34.46647,37.15277
"ENSMUSG00000032648",0.4472465,0.5031532,0.3721064,0.2027608,0.6491865,0.5325754,0.4302615,0.3128891,0.3836947,0.628711,0.6582728,0.5337058,0.3780414,0.4641936,0.405219,0.5482401,0.3600401,0.3919395,0.2969868,0.5109831,0.3462333,0.7201063,0.6720259,0.376924
"ENSMUSG00000064294",299.9583,263.3535,263.2092,280.369,290.2061,314.6794,335.1266,283.2434,286.0725,370.8752,398.9414,275.8626,340.2482,317.0487,296.4741,224.5153,206.0728,185.5198,232.3355,187.8864,211.7724,176.8987,228.1034,190.282
"ENSMUSG00000023104",14.3233,12.92602,13.15115,12.11447,14.44942,12.792,12.49984,14.11808,10.85442,13.11908,13.62549,15.16933,13.27111,11.27341,12.27441,14.85087,14.10681,14.12108,13.34959,12.44074,12.97331,14.02925,14.04745,15.99432
"ENSMUSG00000018974",4.261571,4.209144,4.504636,3.640885,2.939016,3.378176,3.264325,3.171605,3.618904,3.40395,3.219507,3.182889,3.341943,3.682134,3.351525,4.295784,3.154176,3.279607,3.379787,3.134329,3.958885,3.343678,3.46304,3.646199
"ENSMUSG00000032641",0.8867209,0.6505845,0.6674849,0.7034967,0.7722551,0.6033691,0.6499399,0.2215504,0.4648855,0.9738254,0.5373967,0.3527123,0.2882744,0.6135471,0.6248638,0.3019314,0.6245957,0.474875,0.7149869,0.4144445,0.68645,1.110433,0.5401515,0.4566821
"ENSMUSG00000032640",0.1823568,0.4357883,0.278669,0.3985977,0.4991378,0.1794796,0.4081468,0.2577536,0.2905402,0.4325835,0.2638882,0.4756313,0.3048917,0.7029907,0.4248537,0.3832032,0.5426357,0.3881013,0.3558596,0.2678713,0.2904079,0.3075921,0.285644,0.4171425
"ENSMUSG00000038690",521.3039,467.9868,452.9039,489.262,481.167,390.497,468.727,448.1301,442.532,620.0077,529.5482,531.2389,411.7588,380.9636,426.5952,410.8406,355.2717,417.8303,417.022,474.6212,431.8693,450.7169,487.2084,512.5599
"ENSMUSG00000038695",4.667522,4.896373,6.444708,5.267583,5.275847,6.08173,5.977921,6.520777,6.389821,3.769262,2.398848,3.910726,4.416658,4.019808,4.858756,5.234568,4.94661,3.394105,5.935008,6.312579,5.350812,7.355226,6.606018,6.444453
"ENSMUSG00000038696",6.463816,6.622231,7.87821,7.112866,8.188232,6.627443,8.689528,7.470144,8.603674,8.921219,7.387083,7.138371,8.115214,6.830721,6.850232,5.858532,7.09564,6.385431,7.424937,7.543654,7.533185,6.643862,7.416768,7.725521
"ENSMUSG00000001670",804.3936,868.9946,1058.466,979.3718,913.35,816.8648,842.3827,705.5727,864.7865,688.7377,644.9498,908.5914,1359.338,1074.4,1226.195,1771.462,1559.829,1128.709,1581.258,1397.795,1501.156,1198.982,1074.315,1646.184
"ENSMUSG00000001674",11.63451,11.57593,11.19759,12.86475,11.78021,10.08897,10.78968,11.51426,10.63049,10.32164,10.58892,11.26493,10.44311,10.63549,15.45475,11.40165,10.96502,9.726054,10.20225,11.25887,11.45254,11.1008,12.10016,10.86806
"ENSMUSG00000020946",28.92201,22.47799,24.52203,30.65493,29.37291,23.87079,22.99433,24.91297,27.15616,28.67989,27.9684,24.41771,27.67487,21.90233,35.50801,30.37175,25.42511,27.57457,22.68162,28.26862,25.20495,22.55036,17.6295,21.35745
"ENSMUSG00000020941",0.993793,0.836084,0.787457,0.7433904,0.4039025,0.5578868,0.4006314,0.635655,0.4926015,0.4365662,0.4818302,0.6245781,0.5686274,0.8939233,1.000452,1.028705,1.280029,1.664386,0.7164762,0.474811,0.8206286,0.663743,0.5973035,0.800311
"ENSMUSG00000020949",29.69368,29.66743,36.70894,29.33941,33.2377,31.28142,33.00507,25.70394,29.94632,27.60141,27.41686,37.28891,33.88093,28.30696,31.79491,33.31809,31.27546,34.75002,41.00698,37.5895,39.34485,36.56898,37.28754,39.06695
"ENSMUSG00000020948",3.280504,3.209195,2.703366,2.677011,2.888773,2.622857,2.705076,3.081868,2.282758,2.305763,3.09583,2.244413,2.730233,3.40481,2.542914,2.94894,2.673866,2.779006,2.894115,2.351022,2.607306,3.051766,2.797675,2.334633
"ENSMUSG00000037017",3.71271,4.193316,4.386045,2.983802,3.396746,3.100476,3.46348,4.452643,3.699923,2.2537,3.418962,3.947112,3.423514,4.281548,3.601676,3.30988,3.022751,3.122135,3.906164,3.084949,3.762555,3.421632,4.879617,3.855872
"ENSMUSG00000030047",0.6399798,0.7325,0.7530497,0.456966,0.9196531,0.808349,1.055444,0.77712,0.4666853,0.5819568,0.5485441,0.6415058,0.6741095,0.66423,0.434881,0.5099218,0.463674,0.7290911,0.6010267,0.7178885,0.5350717,0.3778222,0.5847715,0.8090296
"ENSMUSG00000037013",8.711142,8.512421,9.864497,10.05751,9.462446,8.756898,11.20885,8.265954,9.608564,8.288472,9.211985,9.492699,9.018852,8.147039,9.193533,8.27269,7.238969,7.927526,8.050164,8.59042,8.670448,9.504601,7.312399,7.543141
"ENSMUSG00000037012",1.74498,1.695964,1.745408,1.895541,1.835509,1.543968,1.513643,1.916089,1.380375,2.186181,1.748185,1.671257,1.644421,1.599414,1.478343,1.638987,1.580327,1.688071,1.68327,1.906565,1.999984,1.751421,1.971317,2.75023
"ENSMUSG00000019590",1.498783,3.738819,3.087757,2.378176,2.320546,1.593511,2.540428,3.969449,3.857438,2.106895,1.686911,1.550051,2.436284,2.765467,1.659709,5.001339,10.85889,8.537375,1.990486,2.72423,2.320549,1.966289,1.947718,2.526246
