0,0,0,0,0,0,20.253165,0
0,0,0,0,0,18.568189,16.396845,0
0,0,0,0,2.591748,1.749871,1.604278,0
0,0,0,2.004742,20.269849,41.945423,23.521682,0
0,0,13.623661,2.664693,12.608512,12.961343,11.185682,0
0,10.984147,18.509364,1.43472,16.010648,16.319489,14.802065,0
6.356711,5.869049,6.397037,1.463415,6.449933,6.596887,7.638889,0
0,0,0,0,0,0,0,0
