CycID
CHLRE_01g000050
CHLRE_01g000100
CHLRE_01g000150
CHLRE_01g000200
CHLRE_01g000250
CHLRE_01g000300
CHLRE_01g000350
CHLRE_01g000400
CHLRE_01g000450
CHLRE_01g000500
CHLRE_01g000550
CHLRE_01g000600
CHLRE_01g000650
CHLRE_01g000700
CHLRE_01g000750
CHLRE_01g000800
CHLRE_01g000850
CHLRE_01g000900
CHLRE_01g000950
CHLRE_01g001000
CHLRE_01g001100
CHLRE_01g001150
CHLRE_01g001200
CHLRE_01g001237
CHLRE_01g001250
CHLRE_01g001300
CHLRE_01g001350
CHLRE_01g001400
CHLRE_01g001450
CHLRE_01g001500
CHLRE_01g001550
CHLRE_01g001600
CHLRE_01g001650
CHLRE_01g001700
CHLRE_01g001750
CHLRE_01g001800
CHLRE_01g001950
CHLRE_01g002000
CHLRE_01g002050
CHLRE_01g002100
CHLRE_01g002150
CHLRE_01g002200
CHLRE_01g002201
CHLRE_01g002227
CHLRE_01g002236
CHLRE_01g002250
CHLRE_01g002300
CHLRE_01g002350
CHLRE_01g002400
CHLRE_01g002450
CHLRE_01g002500
CHLRE_01g002550
CHLRE_01g002600
CHLRE_01g002650
CHLRE_01g002700
CHLRE_01g002750
CHLRE_01g002800
CHLRE_01g002850
CHLRE_01g002900
CHLRE_01g002950
CHLRE_01g003000
CHLRE_01g003050
CHLRE_01g003100
CHLRE_01g003150
CHLRE_01g003200
CHLRE_01g003300
CHLRE_01g003350
CHLRE_01g003400
CHLRE_01g003450
CHLRE_01g003500
CHLRE_01g003519
CHLRE_01g003540
CHLRE_01g003550
CHLRE_01g003650
CHLRE_01g003700
CHLRE_01g003750
CHLRE_01g003800
CHLRE_01g003850
CHLRE_01g003950
CHLRE_01g004000
CHLRE_01g004050
CHLRE_01g004100
CHLRE_01g004124
CHLRE_01g004150
CHLRE_01g004157
CHLRE_01g004200
CHLRE_01g004250
CHLRE_01g004300
CHLRE_01g004350
CHLRE_01g004400
CHLRE_01g004450
CHLRE_01g004500
CHLRE_01g004550
CHLRE_01g004600
CHLRE_01g004650
CHLRE_01g004700
CHLRE_01g004750
CHLRE_01g004800
CHLRE_01g004850
CHLRE_01g004900
CHLRE_01g004950
CHLRE_01g005000
CHLRE_01g005050
CHLRE_01g005100
CHLRE_01g005150
CHLRE_01g005200
CHLRE_01g005400
CHLRE_01g005450
CHLRE_01g005500
CHLRE_01g005534
CHLRE_01g005550
CHLRE_01g005650
CHLRE_01g005700
CHLRE_01g005701
CHLRE_01g005750
CHLRE_01g005800
CHLRE_01g005804
CHLRE_01g005813
CHLRE_01g005850
CHLRE_01g005900
CHLRE_01g005950
CHLRE_01g006000
CHLRE_01g006050
CHLRE_01g006100
CHLRE_01g006150
CHLRE_01g006250
CHLRE_01g006300
CHLRE_01g006350
CHLRE_01g006394
CHLRE_01g006450
CHLRE_01g006500
CHLRE_01g006800
CHLRE_01g006850
CHLRE_01g006900
CHLRE_01g006950
CHLRE_01g007000
CHLRE_01g007050
CHLRE_01g007051
CHLRE_01g007100
CHLRE_01g007150
CHLRE_01g007200
CHLRE_01g007250
CHLRE_01g007300
CHLRE_01g007350
CHLRE_01g007400
CHLRE_01g007500
CHLRE_01g007550
CHLRE_01g007600
CHLRE_01g007650
CHLRE_01g007700
CHLRE_01g007750
CHLRE_01g007800
CHLRE_01g007850
CHLRE_01g007901
CHLRE_01g007902
CHLRE_01g007950
CHLRE_01g008000
CHLRE_01g008050
CHLRE_01g008081
CHLRE_01g008100
CHLRE_01g008150
CHLRE_01g008200
CHLRE_01g008250
CHLRE_01g008300
CHLRE_01g008350
CHLRE_01g008400
CHLRE_01g008406
CHLRE_01g008450
CHLRE_01g008500
CHLRE_01g008550
CHLRE_01g008600
CHLRE_01g008650
CHLRE_01g008700
CHLRE_01g008750
CHLRE_01g008800
CHLRE_01g008850
CHLRE_01g008891
CHLRE_01g008900
CHLRE_01g008950
CHLRE_01g009000
CHLRE_01g009050
CHLRE_01g009100
CHLRE_01g009150
CHLRE_01g009200
CHLRE_01g009250
CHLRE_01g009300
CHLRE_01g009338
CHLRE_01g009350
CHLRE_01g009400
CHLRE_01g009450
CHLRE_01g009500
CHLRE_01g009550
CHLRE_01g009600
CHLRE_01g009650
CHLRE_01g009700
CHLRE_01g009731
