"CycID","ARS_pvalue","ARS_BH.Q","ARS_period","ARS_adjphase","ARS_amplitude","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","LS_pvalue","LS_BH.Q","LS_period","LS_adjphase","LS_amplitude","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"YLR045C","0.00696368439114659","0.0116625088111481","9","2.19812030180988","8.7996993389645","0.00358603830527101","0.00695453495031705","11","1","10.4821509243094","0.0468250963564022","0.0852602911407881","10.3849765258216","1.1377731802378","46.1380249246741","0.000126221410121086","0.000226335674941053","10.1283255086072","1.486138674482","39.868495054853","10.5768583924011","0.265293645467403","60.732","39.675","41.959","35.262","39.483","33.998","28.38","27.741","39.062","50.692","63.761","38.478","45.294","36.55","37.533","32.527","27.867","31.28","36.378","48.595"
"YDR348C","2.27494976996478e-05","0.000368835343391981","9","0.561973257033923","35.7603930241475","3.18727017471679e-06","2.14983124531997e-05","10","9.5","41.7981424961086","0.00391047381521836","0.0459891327435487","10.1467889908257","9.7799306101174","105.583777312706","1.26814447831691e-10","2.73753102993175e-09","9.71559633027523","9.6332455467203","72.9480158509151","39.1766895541015","0.53704941933126","85.943","50.326","37.843","42.548","48.966","50.902","59.779","94.916","123.124","124.656","120.457","54.343","40.788","38.887","43.502","52.687","75.448","108.607","113.101","111.236"
"YPL183C","0.00251645872945683","0.00522471325213147","9","8.17529160732813","14.103721695255","1.71368983993592e-06","1.36961305176128e-05","11","8","8.01753023848367","0.0437811948615979","0.0815813521737972","9.70175438596491","8.00627960503102","26.8202879228196","5.17421983037281e-08","1.89329139919989e-07","9.90058479532164","8.12425196089513","15.7819821942285","15.7284522950733","0.99660816375938","6.174","2.945","5.114","7.781","11.202","10.464","16.937","57.802","22.305","18.088","8.672","2.99","3.379","7.51","10.073","11.455","44.205","34.917","19.36","14.467"
"YGR003W","1.78577343223907e-06","0.000217254739185435","9","7.91243863535286","9.12147684987336","4.5618644203586e-07","5.78527351490932e-06","10","8","8.24822382584578","0.00332260647784288","0.0459891327435487","9.49356223175966","7.84822329950417","35.0454779129179","1.6162626792493e-12","2.9474928380366e-10","9.49785407725322","7.93255056483848","27.0294432971402","10.315962449119","0.381656489766125","25.682","17.986","18.827","19.381","29.193","33.063","34.426","37.094","34.547","30.807","24.892","16.621","15.737","19.424","25.864","31.279","37.668","36.872","25.698","24.209"
"YBL095W","0.131628246207521","0.16017727502414","9","3.42783009010645","2.65651467645859","0.586455929865849","0.686042785880804","10","3.5","3.50336054738875","0.472909969856625","0.532804955025691","10.3849765258216","2.7985783110347","43.6939946925836","0.357365797495771","0.409848891074186","9.79499217527387","3.26949517839144","42.1238473121889","3.20717037640986","0.0761366917091125","46.34","45.409","45.485","47.406","42.726","37.875","43.854","33.556","39.198","37.111","44.782","49.81","39.217","39.51","45.293","42.899","43.043","35.744","40.464","42.656"
"YEL008C-A","0.000151497362408604","0.000880578419000011","9","3.82845435081858","3.9421445737203","0.470082675756571","0.561574049006195","9","4.5","3.11056273043962","0.295309489372045","0.36156289949191","8.57364341085271","4.56212508015179","12.6820096834402","0.00146712867323495","0.0023164556899541","8.8578811369509","4.30581731276308","8.89555852890026","3.91160130041321","0.439725205303864","4.049","7.016","10.565","9.213","8.551","6.078","4.235","5.567","1.679","11.443","7.985","11.325","14.768","13.003","11.963","11.37","5.845","5.554","9.294","15.852"
"YGL060W","0.0362093433127542","0.050158643478602","9","0.246305777258411","4.29699740021546","0.108852698337915","0.150651152739148","11","9","4.17794041664072","0.190236719086655","0.252743069643699","10.6346153846154","8.37267819275133","29.4537837720036","0.0255571613966959","0.0350390566568952","10.2115384615385","8.89706723700358","25.0905854909374","5.46168840683304","0.217678794654106","27.869","22.381","18.544","19.923","28.362","26.46","26.594","20.114","35.718","32.129","32.551","20.273","16.587","17.062","23.536","24.888","22.3","25.536","31.472","28.221"
"YLL007C","0.0734337277216968","0.0948409944589835","9","1.60856465591858","1.85982288699304","0.470082675756571","0.561574049006195","11","0","3.13336692413289","0.379670798556161","0.443355223034004","4.44176706827309","1.28818432199022","16.4521699008575","0.193045888750084","0.232747135169518","8.14725568942436","1.3048024062994","14.5160032228362","0.97893309220238","0.0674381974965635","16.305","14.545","15.928","11.954","13.434","15.146","12.642","10.72","18.84","18.846","19.717","12.664","12.842","14.976","14.559","13.357","8.885","15.199","15.475","16.066"
"YEL009C","0.318693732757338","0.355532921058622","9","7.78698934915004","138.056543592868","0.014074327414591","0.0235582824299863","11","8","199.195515794157","0.0869703374294529","0.134634030552833","11.7659574468085","7.52449671256127","2748.57725327823","0.0154686720958732","0.0217468413477943","10.5886524822695","7.86108174634079","2507.81833308818","258.187925173766","0.102953201102022","2029.857","1910.882","2306.532","2831.479","2653.493","2530.774","2588.713","2763.506","2708.679","2929.426","2551.202","2128.236","2017.45","2437.885","2570.865","2478.973","2555.316","2720.398","2781.739","2659.483"
"YEL015W","5.9812624907396e-05","0.000555415872438119","9","0.0293358272363213","15.2991724079871","0.00114824764343201","0.00252886402417857","9","0","17.4803867377126","0.0127449747692263","0.0467082959965972","9.49356223175966","9.4312358557001","111.808539269509","2.095096607313e-07","6.32237117782063e-07","9.16452074391989","9.1544242972643","99.2754691834144","15.9328916199816","0.160491728228905","105.62","88.19","81.312","80.574","88.844","91.441","99.437","110.355","115.346","121.414","118.557","87.223","82.969","90.486","92.492","92.534","122.649","118.315","105.023","108.241"
"YOR083W","0.526512186362317","0.560383526945015","9","6.14989384854695","1.95326075529938","1","1","13","3","4.404568140011","0.94699620847465","0.960453193591772","4.88300220750552","4.68101282688056","16.1320158715454","0.966350386534739","0.986767371909869","8.96100073583517","8.59633678829162","14.8837471698679","0.302134518766824","0.0202996271919006","26.797","13.826","10.758","17.837","17.473","20.689","11.244","10.162","15.416","14.984","12.754","8.009","21.445","8.46","27.504","16.393","10.508","12.674","10.603","10.002"
"YBR252W","0.00131791427151584","0.0033128900278233","9","0.586759296492052","13.2556861950217","0.0101494380537029","0.0175633636238028","11","8.5","14.5202609749705","0.0261754755578911","0.0591986252668886","10.3849765258216","9.84784149355719","50.4197845427564","4.42379024581108e-05","8.48803517623895e-05","10.1283255086072","9.44164107812575","40.4076058373567","15.540548460475","0.384594636045174","28.593","22.948","21.142","30.452","23.797","25.589","32.54","59.194","42.028","62.083","57.707","31.859","25.111","25.777","34.368","33.767","51.99","60.442","61.486","74.072"
"YDR329C","0.000485001344061597","0.00174089956131584","9","5.03767351059649","33.8765585458662","0.0832421775543298","0.118218529807607","10","4.5","41.1288659277155","0.0283450914979784","0.0620462334760505","9.91928251121076","3.74405175817644","158.937410653831","0.000123889902295171","0.000222610134744661","9.63976083707025","4.45031589953323","140.237554246078","36.8010253312116","0.262419189560565","150.652","164.105","160.046","163.436","167.911","182.966","178.07","75.839","100.286","101.698","115.485","153.483","165.928","159.971","162.32","181.58","109.976","88.854","93.752","109.792"
"YDL202W","5.26377622089846e-06","0.000262791316334281","9","1.70840541346719","59.917964280034","1.07097852633727e-07","2.85811573680789e-06","10","0.5","69.8006316912677","0.00546616423562996","0.0459891327435487","10.1467889908257","0.1720211915561","136.397319059381","1.82620585320592e-12","3.13014947295187e-10","9.71559633027523","0.813833962430447","93.8752785089028","64.261935286102","0.684545881586999","157.278","121.4","62.76","53.373","49.471","49.884","51.704","55.935","103.866","170.419","177.521","156.813","80.951","50.674","50.327","53.35","53.483","75.864","154.924","184.49"
"YHR209W","0.00045699806288968","0.00168232339693804","9","4.61660893045568","11.1283254076869","0.00248187084351915","0.00502431505195268","10","3.5","11.9769746597377","0.013394660615333","0.0469303945308336","10.1467889908257","3.1451007202715","44.0447768616729","2.75053114096036e-06","6.39256347717329e-06","9.71559633027523","3.76934354381527","36.909254158042","12.767837730962","0.345925108003842","35.339","54.126","50.491","44.961","46.573","46.652","43.012","18.262","23.75","28.123","27.369","50.445","45.905","43.626","41.927","43.516","27.961","19.155","19.822","24.584"
"ERCC-00039","0.430342979815738","0.466274529586761","9","0.543173053212221","0.0881393770483806","1","1","10","9.5","0.108187337521542","0.978840717420311","0.987690995154672","10.1467889908257","7.99139512126936","0.258894079908826","0.94285122386702","0.967277421376528","9.71559633027523","9.08636122109661","0.312849984704655","0.0910799369666579","0.0910799369666579","0.302","0.218","0.12","0.287","0.319","0.069","0.211","0.139","0.627","0.178","0.099","0.256","0","0.589","0.124","0.283","0.485","0.83","0.331","0.822"
"YPR008W","0.000863859618714491","0.00251178130728069","9","5.46109672643518","23.5415324333384","0.0832421775543298","0.118218529807607","10","5","31.1926014384822","0.047305101832619","0.085803402792144","10.3849765258216","4.2151418211084","134.72705381403","0.000315883828826413","0.000537834935183502","9.79499217527387","4.93583764134422","125.805480718548","25.3667251857632","0.201634499871381","151.953","137.013","142.587","139.464","159.607","162.187","152.588","83.018","108.617","90.611","95.209","114.128","146.693","137.247","142.283","149.932","109.27","103.277","89.792","91.033"
"YER075C","9.92142023756859e-05","0.000723250325631781","9","8.11248663446761","9.51190333386397","0.0193362986760384","0.0313652751779925","9","8.5","8.58710475072943","0.0461382489529061","0.0843348934106425","9.10288065843621","7.93218418861315","44.9609169432733","1.31982781252926e-05","2.72948218103255e-05","9.03429355281207","8.18238616679453","36.0266488034743","10.2053414817798","0.283272017262834","50.734","29.192","24.04","23.729","37.952","44.266","48.078","46.216","43.785","34.669","37.838","25.703","26.975","26.74","33.118","37.096","41.785","38.884","34.811","34.157"
"YDL203C","0.00011762176222585","0.000775469792204369","9","8.39007593797826","7.88028124546094","3.18727017471679e-06","2.14983124531997e-05","10","8.5","8.56341667355969","0.00495389899064402","0.0459891327435487","9.91928251121076","8.07172624185906","47.5037230648242","7.29564852974818e-10","8.37168099703058e-09","9.63976083707025","8.3380343595161","41.1080539131803","9.21766577077086","0.224230166434987","39.983","27.9","30.177","36.844","38.095","41.57","43.187","50.039","50.416","46.138","43.464","30.679","30.863","32.376","40.539","45.957","47.371","54.13","46.808","46.703"
"YBR050C","0.330237970163452","0.366811556435626","9","2.16201329783102","14.3889336010398","0.296441552564881","0.369828912529113","5","1","22.5803943970206","0.208893716266337","0.271863668620477","4.88300220750552","0.767017087379461","120.185366517515","0.254702803244389","0.300647270445011","6.29433406916851","1.25327303280192","95.7840616611261","6.13562041126899","0.0640567992718472","118.513","108.476","70.791","79.32","83.472","110.925","117.954","47.688","102.196","110.609","186.109","132.571","82.411","78.568","76.731","93.589","78.151","50.898","77.183","102.872"
"YMR197C","3.22798721530404e-06","0.000232208678904662","9","4.97984581025822","33.5804758639448","0.00114824764343201","0.00252886402417857","10","4","41.7040972942108","0.00886588987301085","0.0459891327435487","9.91928251121076","3.63293238564934","148.064022774756","1.03999798772847e-08","5.24097508101588e-08","9.63976083707025","4.21670995356474","133.834069107676","36.2889124132354","0.271148539793998","137.382","155.681","167.652","174.575","165.293","172.977","163.478","88.001","101.626","93.303","106.647","146.069","152.542","160.383","158.01","142.892","103.753","89.99","90.347","90.824"
"YDR261W-A","0.181044789481052","0.213292306686122","9","0.703053495115576","0.105999701749329","1","1","11","10.5","0.155209938470447","0.923281100738357","0.940597410179591","4","1.60589568772183","0.454127399376406","0.733609709778734","0.782024383227139","8","0.819036625565078","0.334017794922458","0.0488378050058983","0.0488378050058983","0.849","0.49","0.269","0.268","0.478","0.27","0.355","0.701","0.294","0.5","0.167","0.648","0.387","0","0.07","0.159","0.204","0.233","0.093","0.277"
"YBL049W","0.0139118298648382","0.0213104097106007","9","5.31494294801913","23.9792808306527","0.470082675756571","0.561574049006195","9","5.5","25.0499648303146","0.326784395862304","0.391605353729563","9.29411764705882","4.71801959781608","176.981946916924","0.0556691403641982","0.0729810302339703","9.09803921568627","5.18703883087839","158.731910881126","24.4656887973581","0.154132138027876","135.229","168.347","155.053","147.033","166.419","188.307","195.363","97.508","145.225","148.357","120.433","186.481","169.633","183.783","173.51","206.194","152.307","115.218","142.405","141.399"
"YER054C","0.00129449233953649","0.00326956126453307","9","4.36682708256349","214.441929290918","1.02494169190293e-05","4.91491570695327e-05","10","3.5","250.086344389543","0.00908923746945489","0.0459891327435487","10.3849765258216","2.8718737224408","478.297879372865","3.43258110824252e-08","1.35232239039747e-07","9.79499217527387","3.61378226864302","307.189567795992","261.964805737744","0.852778978196674","347.881","709.328","568.911","407.948","414.194","410.32","297.906","35.534","51.488","54.763","106.352","548.929","697.562","472.742","400.574","361.545","98.819","27.133","40.146","60.028"
"YDR305C","0.0117936240453533","0.0184431246854468","9","4.04238511249755","6.81274890942543","0.141303754223168","0.190662221020401","10","3.5","4.73743865725457","0.167800335946367","0.228166462325929","9.29411764705882","3.58037066727608","71.5766985849319","0.0119278226922001","0.0169907114608317","9.43137254901961","3.72197230338071","69.5298439058154","7.18212245384651","0.10329553541894","58.845","80.247","85.382","77.769","77.717","75.635","71.83","52.183","70.175","70.407","69.599","70.338","72.902","70.646","65.511","73.732","56.524","59.363","63.213","66.99"
"YNL201C","0.000240905014786019","0.00114271636843631","9","8.498611403432","10.9442294445797","3.02158421451279e-05","0.000114272852179171","10","8.5","9.25178512504479","0.0189459420618405","0.0509821097657067","9.49356223175966","8.17367387505903","26.234134236631","3.88148173602332e-08","1.48903343098195e-07","9.49785407725322","8.40321012951422","18.8523684432448","12.0144437436975","0.637290947281616","20.421","10.461","7.237","8.5","14.904","17.899","21.991","29.943","29.72","24.622","22.272","7.648","8.637","8.824","13.28","14.253","48.183","27.93","22.333","20.193"
"YHR180W-A","0.152650505489203","0.182773799420323","9","6.00937575666235","0.561136184007887","1","1","9","7.5","0.373352380466497","0.909439324445746","0.928190650722978","8.1025641025641","6.6911429352613","2.1228262148725","0.683569683595477","0.735451484296063","8.7008547008547","6.76809483489761","1.22242249073264","0.571397892484825","0.467430775216159","1.228","0","0.971","0.776","0.432","0.838","0.856","1.126","1.273","0.723","0.404","1.041","3.266","0.598","3.528","2.874","0.985","1.685","0","0.668"
"YCR061W","7.73087050531807e-06","0.000278615064477841","9","4.62388131874502","18.1796142367834","2.16514435949183e-08","2.10946921881918e-06","10","4","20.0436488195139","0.00165312709462329","0.0459891327435487","10.1467889908257","3.3906408440527","48.0754216506997","1.87738713464114e-13","1.28037802582526e-10","9.71559633027523","4.03254997283849","34.2362315584093","21.3576435011179","0.623831611393339","31.967","42.917","52.176","54.752","43.964","41.392","26.727","11.946","14.758","16.458","24.577","42.587","53.147","55.266","52.658","43.222","22.369","15.1","15.534","16.995"
"YBR206W","0.000200310815031579","0.00103091754482653","9","1.34300170525127","32.9564506219958","0.00724868141218809","0.012975329981922","10","9.5","32.4286240919963","0.0398765130273733","0.0766087469213968","10.3849765258216","10.1230497314976","147.726433193353","9.06243749654312e-06","1.92009807917783e-05","9.79499217527387","0.207812199518214","116.085455205251","35.8596093758568","0.3089069971122","93.888","92.173","76.322","92.279","81.594","76.016","98.908","105.287","142.551","169.48","160.339","156.596","93.595","79.461","92.852","111.731","108.207","130.358","195.887","178.348"
"YPL171C","0.000235306118188783","0.00112748552181323","9","5.74336206308103","27.6363777266413","0.0193362986760384","0.0313652751779925","9","6","25.3709913089733","0.0277288598664426","0.0613290457244445","9.91928251121076","4.96906087501624","104.559838354682","1.80495337224196e-05","3.65878593091847e-05","9.30642750373692","5.61746185002452","87.1450816045276","28.3500678364582","0.325320342978315","57.959","79.273","91.152","95.545","98.568","110","129.133","49.512","60.994","59.665","63.499","86.525","91.418","102.511","104.84","135.239","113.774","54.925","56.297","63.901"
