CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,4,8,12,16,20,24,28,32,36,40
Synpcc7942_1541,0.191227213,0.414769825,24,2,18.45525006,0.498452927,1,22.61758691,0.923403863,149.1213346,0.319365894,0.724905264,23.30879346,1.447011537,132.8936645,22.84734768,0.171922023,166.3341419,117.3842589,119.5720083,128.5427419,153.2877364,140.3073163,148.0615941,116.0756773,87.37122252,126.4891925
Synpcc7942_1542,1,1,20,0,18.44189201,0.998439585,1,22.61758691,19.96610282,314.2430682,0.999998782,1,21.30879346,20.05976704,291.4357595,22.71531306,0.077942779,341.7630663,262.4235562,289.5231188,310.5312975,303.8726299,317.7478682,286.4927366,244.8458676,282.1802417,262.051
Synpcc7942_1544,0.587596282,1,28,6,29.47706302,0.789585042,1,24.30769231,7.495955826,325.841181,0.820259177,1,26.15384615,6.834832266,306.6103802,39.80549727,0.129824363,327.2831523,389.6980277,291.7841955,285.8674154,298.6421481,270.7555474,300.1364601,384.4097194,298.3370833,294.3768835
Synpcc7942_1545,0.023834236,0.085761917,28,6,20.09861463,0.204945043,0.718750927,26.65060241,4.774368205,203.1339079,0.030879396,0.113574145,27.3253012,5.375329987,174.7107708,32.35670183,0.185201529,210.2213476,189.2961216,177.1348163,148.6292089,152.296961,171.230033,185.9971396,220.8223563,202.2521307,145.4990328
Synpcc7942_1546,0.050611446,0.153498781,24,10,21.7503928,0.313854785,0.907663665,23.58208955,7.991643051,109.7406372,0.081685233,0.24774206,23.79104478,8.987695201,98.19534509,21.25971042,0.216504259,106.6294976,133.0076612,105.8167885,80.9389377,84.04124441,92.47694012,96.95806283,125.8542011,104.847791,85.37242851
Synpcc7942_1548,7.43E-05,0.001390329,24,0,132.3013658,0.017835243,0.296395924,22.61758691,1.228387155,426.5597379,1.93E-05,0.000374488,23.30879346,0.632963688,349.9074488,116.3064866,0.332392142,462.6788266,301.3004222,205.888003,284.6449619,463.3965558,433.4312394,349.2813655,311.9037634,239.867547,293.9702294
Synpcc7942_1549,1,1,24,2,17.06422505,0.876243895,1,28,2.555065489,180.9907867,0.992005184,1,26,2.269613739,170.4334083,16.08891693,0.094400019,194.4088877,165.4426123,155.4460724,135.9953156,173.2542809,179.1766347,166.3031882,188.6238594,178.9524411,164.8183279
Synpcc7942_1550,0.125826047,0.302128117,24,10,26.22526006,0.512000565,1,22.16432866,9.804267078,224.8399082,0.241089218,0.576668736,23.08216433,9.913917518,203.9934969,33.19120634,0.162707179,198.0614805,230.1806394,227.3320779,197.8867637,174.2984203,191.0182218,198.4391491,258.7069843,220.0986369,191.0666309
Synpcc7942_1551,0.023834236,0.085761917,28,6,50.99193525,0.128432003,0.578448535,24.41501104,7.346462595,286.3937512,0.020781626,0.082151481,26.20750552,6.75085859,253.6479954,52.39872254,0.206580472,299.7770993,300.6357504,289.1474114,206.6962055,235.4619665,214.962706,261.0239727,320.1382092,294.5367951,212.6484499
Synpcc7942_1552,1,1,20,0,189.785909,0.984126646,1,20.44362292,19.68739184,2117.801897,0.999873346,1,20.22181146,19.84779844,2038.74729,189.1490716,0.092777105,2099.359386,1822.597233,2064.705661,2092.046399,2060.981554,2109.292018,1935.389061,1643.53923,2268.356819,2273.650851
Synpcc7942_1553,1,1,24,2,15.88433494,0.999302467,1,20,1.681239584,145.8043639,0.999999757,1,22,1.841348438,142.0675945,9.030387338,0.063564019,152.242948,135.3351594,120.0745183,130.5959256,149.1776673,157.2669362,131.8186152,132.2676939,166.4480361,137.6382567
Synpcc7942_1554,0.000806317,0.006626167,28,22,144.8002893,0.033810698,0.332132724,24.85393258,20.4044935,1918.910617,0.000313787,0.002841203,26.42696629,21.22998104,1783.418867,177.3332646,0.099434445,1652.670917,1613.248925,1671.733579,1812.954337,2029.287365,1834.222309,1775.236275,1621.278104,1611.229919,1831.784262
Synpcc7942_1555,0.023834236,0.085761917,24,20,240.8439654,0.509908302,1,25.78088578,19.98358449,2606.587954,0.065751119,0.209093597,24.89044289,20.01770481,2393.521739,218.4711386,0.09127602,2019.602479,2165.078187,2443.687208,2359.379336,2634.87556,2738.497443,2193.266975,2090.050939,2591.322931,2325.358233
Synpcc7942_1556,1.86E-05,0.000557637,24,12,434.9962255,0.010065871,0.287325741,23.58208955,10.40657464,921.9922564,3.09E-06,0.000109407,23.79104478,11.19715359,691.1047643,508.6374208,0.735977303,478.9223157,1125.652979,1154.581625,648.8673014,325.7130045,355.1608781,470.981275,1081.103306,1320.314012,764.5186762
Synpcc7942_1557,0.000259241,0.003179851,24,10,2048.291848,0.032818028,0.330837606,23.28421053,11.61592921,4897.401399,0.000107832,0.001260572,23.64210526,10.82267571,3551.483791,2455.242116,0.691328543,3013.540403,7051.658401,4519.123464,3635.640798,1209.253754,1149.491824,3795.440096,6810.029299,4381.859954,3880.743189
Synpcc7942_1558,0.01827761,0.070889795,24,12,19.937025,0.082549241,0.453747483,22.89855072,10.80209088,177.7458872,0.011310648,0.049236912,23.44927536,11.39326284,160.3677735,26.77811467,0.1669794,164.6074279,171.7826968,180.2742471,159.7492207,138.4210971,138.3611426,154.5888695,192.9674213,200.65656,142.2630442
Synpcc7942_1559,3.00E-05,0.000785877,24,12,64.37464576,0.007651186,0.287325741,23.68308351,9.496753161,441.5856594,3.74E-06,0.000119282,23.84154176,10.74053235,398.3019844,78.40404977,0.196845742,392.7530745,467.369334,466.3324607,397.8105993,356.9088232,322.3346967,365.1257205,474.6333874,470.9626974,398.9802133
Synpcc7942_1560,0.101156161,0.253910122,20,14,14.61346484,0.55111074,1,22.71047228,12.16050436,80.65980397,0.21668838,0.534741393,21.35523614,13.1917488,68.17038203,12.86164255,0.18866907,68.3725778,62.96633213,79.01607934,64.62125058,50.45493556,49.78551756,68.2441044,94.66490905,82.06156583,69.18619342
Synpcc7942_1561,0.343341746,0.667385595,28,6,91.42132097,0.920616193,1,22.99376299,14.3672873,1402.82666,0.680135157,1,25.4968815,10.69746929,1283.820468,106.3159667,0.082812176,1122.441073,1422.146102,1330.758073,1200.972017,1238.908424,1213.091695,1244.909518,1502.262855,1391.228876,1377.169539
Synpcc7942_1562,1,1,24,14,64.09746992,0.985828583,1,21.72888016,18.05718168,996.4964818,0.999899108,1,22.86444008,16.16922361,916.552801,4.738582375,0.005170005,709.5031219,952.1279837,927.9859984,875.8148066,868.9179962,908.7221094,941.5874631,1010.382925,969.0998541,1001.588201
Synpcc7942_1563,1,1,28,4,11.88867673,0.998037462,1,28,11.99991803,80.96640268,0.999998073,1,28,7.999959017,76.64966025,4.91439794,0.064115065,89.00795196,84.54330133,72.64988755,75.03625008,71.4586907,64.77844585,90.49942642,69.04248669,77.76527302,82.7574409
Synpcc7942_1564,1,1,24,2,10.54185388,0.890765956,1,20,0.169289598,74.4688548,0.993804027,1,22,1.009775945,71.40770293,5.281411729,0.073961373,82.16990112,59.66991581,60.75149795,73.41669495,72.7889298,77.61512051,62.59915148,64.45805052,83.71694254,71.82752127
Synpcc7942_1565,0.005842913,0.028360337,24,0,64.33293706,0.059577253,0.392453333,23.18658281,0.150512792,365.1963147,0.003120065,0.016889047,23.5932914,0.076576445,324.8141465,62.91202152,0.193686212,389.7868188,256.4954892,268.4928214,325.5122433,348.1683138,383.3528835,342.6964679,277.738607,266.9295431,297.5449958
Synpcc7942_1566,1,1,28,8,14.69011879,0.998145775,1,28,15.42008828,126.096327,0.99999828,1,28,11.71004414,119.9784774,11.45119797,0.095443768,129.078653,111.0910997,148.3576816,105.0089287,125.2557873,134.3371943,86.85486183,101.1040689,145.707704,130.305628
Synpcc7942_1568,0.493766276,0.890280975,20,12,19.07968214,0.64526682,1,20.6728972,9.36250668,237.5332661,0.683033271,1,20.3364486,10.70600116,202.8787608,35.09489931,0.17298459,183.6044977,221.8491748,217.2694645,171.049918,176.4406544,212.9971955,219.7757888,269.795127,197.8790855,164.0359306
Synpcc7942_1569,0.039652498,0.127894715,24,10,19.14874705,0.444316782,1,21.06666667,10.7831106,359.9804393,0.088775272,0.264414386,22.53333333,10.46136119,263.895994,76.63432247,0.290395929,150.9260324,303.3282289,273.3397137,187.7895221,230.3729354,251.8541668,296.7585261,446.1555856,333.701074,258.4571804
Synpcc7942_1570,0.050611446,0.153498781,20,12,78.99028327,0.16989875,0.663084461,20.44362292,10.83748158,506.5180995,0.049495935,0.166456424,20.22181146,11.42649138,386.4418974,110.3035943,0.285433839,217.8659637,440.6723305,414.155001,281.5719585,315.2129371,394.2444854,427.1451692,618.8042432,443.7804312,323.8792061
Synpcc7942_1571,0.010503636,0.045485311,24,10,7.441285542,0.127295498,0.578404725,23.38266385,10.99714823,34.24368839,0.0101848,0.045448301,23.69133192,10.50685342,27.67408634,9.290546929,0.335712869,25.33280186,35.56766543,35.68744915,20.37677678,23.00988296,19.23198906,29.72575369,38.45286336,37.15282418,27.37754182
Synpcc7942_1572,0.000259241,0.003179851,28,10,98.35057349,0.011215043,0.287325741,23.18658281,10.32140567,356.7488674,4.00E-05,0.000667926,25.5932914,10.26660133,231.0491329,272.408548,1.179007013,97.7993822,508.0125977,500.8934949,140.5606395,71.49156455,79.27094774,94.48088388,556.6453914,587.4682618,221.168094
Synpcc7942_1573,0.000382986,0.003990109,24,12,285.7527147,0.007615912,0.287325741,22.99376299,12.13700166,516.578791,4.01E-05,0.000667926,23.4968815,12.07550395,340.6416058,301.9419845,0.886391971,189.5719764,638.8603966,670.893443,217.7685916,111.6069979,118.305676,216.4504871,693.3664475,671.259186,299.4381047
Synpcc7942_1574,0.000173248,0.002451068,28,8,96.10292194,0.012573927,0.287325741,23.88768898,9.584710112,198.1540133,3.06E-05,0.000551736,25.94384449,8.911125066,134.9122353,134.5119473,0.997032975,88.00377719,278.377576,260.6824088,82.60495019,59.48208804,48.42508113,71.88614149,284.7977544,295.67443,165.4568254
Synpcc7942_1575,0.003138671,0.017444845,28,10,29.81217717,0.041664317,0.343523671,23.88768898,9.246109181,108.3875172,0.00130013,0.008175058,25.94384449,9.653817777,82.14379023,45.93220034,0.559168261,73.65079919,133.2612652,132.1673277,63.28943003,60.54544839,45.7502615,62.38748672,131.3707424,125.8463291,89.84028151
Synpcc7942_1576,0.002268547,0.013546,24,12,18.2624868,0.049572878,0.368387699,22.71047228,12.44310261,84.96311476,0.001135034,0.00739621,23.35523614,12.23699389,65.99387908,26.00752006,0.394089883,49.07845395,79.99090476,93.75780239,57.02942553,42.52194036,53.08667514,55.30956748,92.66560789,110.1097486,61.05698047
Synpcc7942_1577,0.023834236,0.085761917,24,22,31.48231589,0.153865578,0.63887708,22.80412371,20.72587029,279.8074963,0.02423444,0.09312308,23.40206186,21.36060269,244.9525262,54.30822756,0.221709196,271.1580628,188.71153,226.0702184,252.8699226,280.7259928,278.8171653,256.1676148,166.0433264,190.941294,255.2150411
Synpcc7942_1578,1,1,28,18,25.6416418,0.99999996,1,21.06666667,18.93325137,514.4272084,1,1,24.53333333,18.91013913,498.6778554,8.051398687,0.016145491,471.775424,446.740268,524.5805545,476.3331639,507.8051367,515.0192956,502.362842,494.8455248,527.9227381,508.8026109
Synpcc7942_1579,0.412813559,0.773443011,28,8,6.793767028,0.848814057,1,25.54272517,14.45719286,75.31753583,0.717859491,1,26.77136259,11.40078144,65.01464905,7.694515972,0.118350496,64.9801581,66.54969512,73.00078368,58.59780936,56.80931578,57.03658766,61.35046308,74.48588977,78.97626833,71.85770624
Synpcc7942_1580,1,1,20,0,11.69421802,0.999999986,1,21.9009901,19.20702149,157.9818654,1,1,20.95049505,19.66196938,152.1063018,10.21072202,0.067128856,166.6266896,128.1413607,174.5706656,160.6270331,140.0392636,158.3267582,158.5846734,104.5635931,171.7618477,153.9344822
Synpcc7942_1581,1,1,24,8,16.64533998,0.975240373,1,20.44362292,4.23302921,142.0608855,0.999690919,1,22.22181146,6.004244518,144.3040767,8.578900336,0.059450159,197.5341616,141.3193816,141.0681977,119.8238194,147.281827,137.4457303,145.216648,137.0837755,130.9450752,147.0955917
Synpcc7942_1582,1,1,24,2,26.42831056,0.91469624,1,20,4.208112115,149.6956684,0.996253527,1,22,3.23112833,142.1985106,11.62856212,0.081776961,154.2335467,107.3326156,115.0755579,127.7177837,151.1500769,155.3861427,142.7322014,132.7707726,157.7233575,170.8442416
Synpcc7942_1583,1,1,20,12,9.179505023,0.999999993,1,28,2.69524097,164.4519631,1,1,24,20.35510327,150.3614542,8.196443374,0.054511599,142.4507807,158.4859307,129.3798435,161.2750622,150.4950283,144.7061643,159.777465,185.0887137,149.2340207,135.6220593
Synpcc7942_1584,0.695784384,1,28,18,16.17097821,0.998552759,1,28,18.68197429,212.8159201,0.947790165,1,28,18.34098715,200.0612323,11.6574989,0.058269655,180.0909446,188.8894663,207.4788823,212.2637314,208.8977711,211.3148898,191.7324226,181.0788656,219.9256766,181.0901652
Synpcc7942_1585,0.284044956,0.575017839,20,4,13.50345449,0.822140693,1,20,4.555976316,232.390495,0.573179085,1,20,4.277988158,226.1918532,16.6923857,0.073797466,250.5342536,230.7100041,197.0593614,215.4521215,219.0614607,245.1989981,226.6222014,218.8154846,229.2786308,229.1860163
Synpcc7942_1586,1,1,20,10,19.1416023,0.991663845,1,21.55945419,8.937436295,221.20092,0.999965157,1,20.7797271,9.502032628,203.1031333,35.51563546,0.17486503,189.6466584,266.983568,209.9362491,174.1971436,190.9875834,193.156556,198.6787104,261.7454454,191.9556967,165.469944
Synpcc7942_1587,0.039652498,0.127894715,24,8,321.4161564,0.230399838,0.771096231,22.25352113,7.628062855,3730.786074,0.052034053,0.173446843,23.12676056,7.818156046,3403.756061,558.7757508,0.164164453,3708.307797,4315.829676,3141.988302,3292.924111,2993.769816,3046.754967,3822.607052,4318.62601,2876.808797,3134.683048
Synpcc7942_1588,0.587596282,1,24,2,32.54702898,0.789882513,1,21.31021195,2.694888771,234.5838916,0.820393379,1,22.65510597,2.376444764,222.6509112,29.89288551,0.134258986,278.9519004,216.3377621,181.8360507,214.4560239,227.0430612,237.9594826,218.3054697,229.3464132,162.8969197,233.9550892
Synpcc7942_1589,0.961527498,1,20,0,41.47327827,0.879094862,1,20,0.222264002,271.3245701,0.987359843,1,20,0.111132001,253.364737,43.60382274,0.172099019,294.5604646,165.4237617,227.2508271,251.5252273,280.2726954,267.0591848,227.887476,231.5525773,288.152569,299.9625873
Synpcc7942_1590,1,1,20,0,55.0640483,0.944669657,1,20,19.91611159,482.1833247,0.998440237,1,20,19.9580558,460.6751783,40.30859252,0.087498946,453.5955703,372.1007439,452.1450307,491.1590024,440.3422632,520.2590981,391.5889269,437.5947755,541.0876754,506.8786968
Synpcc7942_1591,0.000382986,0.003990109,24,20,39.49989233,0.075519359,0.438832307,21.72888016,19.85205791,947.1333964,0.000331192,0.002955803,22.86444008,19.97161721,868.5679534,116.2839349,0.133880066,859.7377919,631.0907051,907.4836135,897.6846821,943.2359534,923.495286,809.4613294,691.8801395,943.551702,944.2374185
Synpcc7942_1592,0.961527498,1,24,22,4.719268947,0.889082502,1,20.07259528,20.02176222,166.0329333,0.988919773,1,22.03629764,21.09021554,156.5425856,17.005294,0.108630466,174.5117953,126.5066579,158.661737,147.4017254,177.551387,158.2331052,152.3065011,126.5337069,165.8653951,161.1531485
Synpcc7942_1593,0.050611446,0.153498781,28,24,104.4490535,0.259174124,0.816890594,28,23.16234073,2573.728876,0.069964828,0.21941111,28,23.58117036,2438.415562,153.8147871,0.063079809,2357.478874,2403.443579,2463.104748,2412.540498,2571.475861,2647.503189,2453.638972,2347.018988,2229.10327,2174.757125
Synpcc7942_1594,1,1,28,24,65.4066843,0.999726925,1,25.19362187,23.11899358,1530.305414,0.999999963,1,26.59681093,23.60195012,1479.30569,61.72424076,0.041725143,1471.499721,1365.97433,1453.352288,1477.969353,1486.119399,1564.695206,1540.486958,1375.172902,1476.182401,1455.581013
Synpcc7942_1595,1,1,24,0,22.72469474,1,1,20,0.014135518,675.1352078,1,1,22,0.007774535,666.4974099,13.18302364,0.019779557,673.2672349,644.8664736,678.7387206,635.9728967,673.1482286,705.7588329,641.3069926,618.9782454,720.1398896,659.6135928
Synpcc7942_1596,0.080821947,0.215237058,24,20,33.74165538,0.248432405,0.797160681,22.61758691,18.35222902,619.1120837,0.098548536,0.285997501,23.30879346,19.16853915,584.6013015,66.20797985,0.11325322,559.7400901,502.5707797,611.0231259,612.520682,634.2933572,558.65046,554.8420382,466.8898069,617.0881489,655.8682483
Synpcc7942_1597,0.125826047,0.302128117,28,20,129.0464629,0.708523557,1,23.78494624,19.47400999,1450.583243,0.304666061,0.693435551,25.89247312,19.84708942,1339.361015,131.7333436,0.098355367,1186.779361,1109.803787,1393.432239,1445.171524,1396.966666,1436.860585,1254.894591,1108.647768,1466.587781,1352.172702
Synpcc7942_1598,0.961527498,1,24,18,59.77988884,0.871829417,1,23.48195329,16.14202232,632.2976941,0.986156599,1,23.74097665,17.06290664,588.096451,57.03267204,0.096978433,480.2155989,564.7571284,667.4283986,571.5006241,633.5174958,615.0311241,482.3076628,547.7408458,686.537563,607.2711277
Synpcc7942_1599,1,1,24,14,35.6994064,0.998283613,1,28,11.99991803,967.3416179,0.999998526,1,26,13.15472385,900.7130676,27.1672664,0.030161954,873.9871373,983.1949982,840.4107156,916.723623,865.8584588,840.2909616,855.0671226,989.9464263,899.8922383,972.9169736
Synpcc7942_1600,1,1,20,18,8.262438316,0.999919169,1,20,15.49115863,212.1481175,0.999999997,1,20,16.74557931,217.7634525,10.20390223,0.046857735,222.9765682,203.8913064,220.3412859,202.8068563,219.3017328,205.7490081,204.3701495,208.7061281,258.8188552,230.6726351
Synpcc7942_1601,0.101156161,0.253910122,28,24,16.20065265,0.628189638,1,25.30892449,23.55377651,166.3811792,0.238676157,0.571995796,26.65446224,23.82634226,147.1731953,27.59416491,0.187494502,172.7101365,129.0883803,145.0100607,144.9766511,165.4784882,164.5642593,161.5862103,138.1986285,101.7133884,93.19422578
Synpcc7942_1602,1,1,20,2,6.189032393,0.99999904,1,20,0.146155447,97.06593137,1,1,20,1.073077723,96.86080956,5.856873515,0.060466907,96.02235843,95.5449892,94.37914685,89.65556991,102.7737808,96.80713121,92.31292518,90.32410694,99.18085307,111.6072341
Synpcc7942_1603,0.819887421,1,24,0,69.86337579,0.930080714,1,22.52545825,1.307920184,929.8091063,0.969270655,1,23.26272912,0.675364573,865.9804234,81.88706462,0.094559949,885.0713939,901.7642865,697.5488054,857.4200416,973.5994186,896.6719132,868.0244812,876.4564397,727.4637371,869.3900455
Synpcc7942_1604,0.191227213,0.414769825,24,2,31.76828182,0.51690372,1,22.34343434,1.383912381,401.4851504,0.327594775,0.735940675,23.17171717,1.683095585,373.2441998,38.80000883,0.103953414,414.0850788,383.0403494,308.3244272,379.3896734,401.5657521,398.6946446,376.2998495,369.1622171,296.5357933,364.6054312
Synpcc7942_1605,1,1,28,6,6.728444157,0.999896491,1,28,4.701569174,98.92059765,0.999999995,1,28,5.350784587,90.37628518,9.391645961,0.10391715,92.02623245,101.0939147,89.92050784,75.19295806,90.66180462,86.66948195,90.17427881,102.8623399,106.5520961,86.0916383
Synpcc7942_1606,1,1,24,2,63.69221863,0.991410512,1,20,0.377389878,312.7815498,0.999963004,1,22,1.124231099,345.2342577,46.44825819,0.134541278,390.5620809,239.0018715,168.2216262,411.5652473,292.0331109,268.1915453,291.2448816,374.2171775,301.0435091,672.1869958
Synpcc7942_1607,1,1,24,10,7.003100103,0.994678128,1,28,5.969364353,91.09214495,0.999985814,1,26,8.188157259,78.3545268,12.79233329,0.163262211,93.59732617,74.02908179,77.6513354,68.42593593,82.82791146,58.16733426,74.4586963,112.8859615,95.06668399,73.23686516
Synpcc7942_1608,0.000558947,0.005135709,24,2,54.5665606,0.084805284,0.462068176,22.34343434,1.407053844,387.3208866,0.000519373,0.00406535,23.17171717,1.69509525,355.218638,57.23653873,0.161130449,459.1784317,344.9294381,277.484997,352.6679055,388.5875996,371.1035523,384.9619167,315.6615592,282.6499191,315.0559994
Synpcc7942_1609,0.007867067,0.03634322,28,16,132.8131166,0.034013592,0.332132724,24.74272931,15.51035386,799.585985,0.002468777,0.014033227,26.37136465,15.80031989,704.6425489,139.9089702,0.198553111,668.1965057,593.1024212,796.6876418,855.6720009,740.9330512,564.8910777,580.0117681,585.2157972,755.9939027,877.2303226
Synpcc7942_1610,4.58E-08,3.80E-05,24,12,800.9018487,0.008019722,0.287325741,23.08977035,11.84419552,1538.541503,8.35E-09,6.10E-06,23.54488518,11.92504757,920.3656382,1298.52927,1.410884127,204.5555625,1730.943717,2544.919012,652.5453345,91.54068401,76.53502162,258.5549171,2004.650203,2471.402507,1029.43479
Synpcc7942_1611,4.58E-08,3.80E-05,24,12,802.933819,0.009011538,0.287325741,22.89855072,11.62543604,1570.907131,9.34E-09,6.10E-06,23.44927536,11.81483641,921.2254719,1348.987364,1.464340062,230.2643764,1761.382695,2625.79954,637.0093776,88.79750479,65.61891402,254.1977922,2061.416755,2522.090224,897.4575115
Synpcc7942_1612,9.50E-08,3.94E-05,24,12,1158.289563,0.007901248,0.287325741,23.28421053,11.44480017,1828.870219,1.65E-08,6.10E-06,23.64210526,11.72088373,1047.51578,1548.26846,1.478038317,181.632211,2272.345524,2932.844624,713.1534499,87.18725437,78.45063583,261.2725514,2247.628788,2798.782948,1209.734822
Synpcc7942_1613,1,1,20,4,264.1409045,0.998871566,1,21.55945419,2.313408864,3074.783725,0.999999363,1,20.7797271,3.192843347,2842.625432,299.4118123,0.105329323,3029.484145,2955.550337,2299.878004,2870.79164,3037.282047,3031.025299,3009.381636,2687.685448,2461.128673,2942.273728
Synpcc7942_1614,1,1,24,2,328.1428367,0.989037372,1,20,1.641876506,4591.551416,0.99993969,1,22,1.819698745,4515.692904,238.7858992,0.052879127,4939.87991,4160.727376,4258.112086,4293.83164,4759.958569,4497.52562,4636.285781,4040.718962,4727.02919,4635.601903
Synpcc7942_1615,1,1,20,0,72.93691964,0.999213169,1,22.25352113,19.4347127,1176.233711,0.99999969,1,21.12676056,19.78871859,1118.842707,73.13821555,0.065369524,1136.701671,1001.691691,1196.780544,1151.099002,1138.884356,1181.303289,1073.937924,936.1932011,1202.41629,1135.447205
Synpcc7942_1616,1.13E-05,0.000408514,24,0,555.559862,0.011172172,0.287325741,23.18658281,22.8175315,2809.682349,2.14E-06,8.50E-05,23.5932914,23.40552904,2403.813725,575.9040524,0.239579318,2790.783817,1924.891826,1876.333727,2459.359118,2775.122154,2894.880237,2565.730004,1838.422731,1843.102956,2206.631723
Synpcc7942_1617,0.125826047,0.302128117,24,22,314.0301167,0.174198215,0.667692552,24.20131291,20.30101307,3085.003403,0.105657129,0.301591545,24.10065646,21.15442345,2857.437261,286.4579791,0.100249963,2621.179198,2393.243729,2838.646065,2925.290794,2970.254439,3216.284984,2852.290164,2415.862892,2871.841661,2977.464847
Synpcc7942_1618,0.023834236,0.085761917,24,22,126.0250609,0.221322625,0.753889654,23.08977035,20.13260916,1068.922311,0.032941488,0.119918575,23.54488518,21.05612388,953.8274989,151.5842928,0.158922125,953.1720722,751.3600247,896.9207084,987.5671347,1105.585858,1044.971538,907.7756863,772.0874171,902.7470758,982.0448825
Synpcc7942_1619,0.233711771,0.486573839,24,20,5.7935877,0.629119034,1,21.3926499,15.87939642,395.9520499,0.428908791,0.908148715,22.69632495,17.88034807,372.2610923,35.21459088,0.094596485,394.9285732,330.0002672,398.026749,404.9128897,392.6165354,346.9458992,340.5018251,326.1916665,376.3814093,393.1342596
Synpcc7942_1620,0.819887421,1,20,4,10.35101896,0.956757368,1,20.07259528,19.92661915,181.8184545,0.974888796,1,20.03629764,1.930773684,174.6770908,16.04041224,0.091828941,203.4823086,163.0287379,180.1539984,170.6268184,180.1523991,185.9816336,172.0359663,142.2972324,164.7150203,183.9857031
Synpcc7942_1621,1,1,28,4,254.519964,0.96324232,1,25.30892449,8.401118324,1495.849229,0.999316004,1,26.65446224,6.327770189,1354.596106,202.7223425,0.149655194,1485.453079,1671.00935,1116.588613,1429.54235,1181.133302,1026.97241,1552.749075,1867.044147,1095.161259,1500.176814
Synpcc7942_1622,0.412813559,0.773443011,24,12,16.25674125,0.773265344,1,22.43407708,12.14652436,371.6838745,0.683722887,1,23.21703854,12.08948196,354.9196511,43.8464229,0.123539012,333.7474191,380.748334,391.6383011,329.112341,377.8257913,304.2027619,343.7268713,356.8397565,483.9387527,305.7459383
Synpcc7942_1623,0.587596282,1,24,6,22.18033219,0.683942283,1,22.0758483,5.151058589,164.4685482,0.768236279,1,23.03792415,5.567512591,157.9087248,21.53814055,0.13639614,210.7687616,190.0633393,135.1521967,153.6739092,154.2581562,143.2712297,179.2251628,169.524224,112.6740817,137.4722697
Synpcc7942_1624,1,1,20,2,8.05790547,0.999853523,1,22.89855072,20.1598873,218.1315678,0.999999989,1,21.44927536,21.23907398,209.9928415,10.94059565,0.052099851,222.8416371,188.7092666,213.2379682,216.0380063,216.0072448,212.837668,218.2713743,190.7830129,198.1784919,215.075112
Synpcc7942_1625,1,1,28,8,10.7088415,0.999993423,1,28,4.000041217,128.0225534,1,1,28,6.000020608,110.0451597,5.750819444,0.052258722,133.2691823,105.5929132,130.7820631,101.7360398,109.3083342,102.3761894,96.17169887,116.1937449,103.6394969,113.0242564
Synpcc7942_1626,0.155572965,0.356044746,24,14,158.552673,0.364853716,0.990715107,22.25352113,12.56155415,1168.02111,0.219604037,0.540330092,23.12676056,13.27254311,1102.116811,171.8061182,0.155887395,884.272187,1201.526666,1183.013661,1135.420781,1030.126163,890.4820135,981.7279153,1421.933008,1249.15369,1222.575421
Synpcc7942_1627,0.587596282,1,28,0,3.908668922,0.906003349,1,26.39618138,23.96633818,195.3507699,0.867981198,1,27.19809069,25.94626008,182.615876,15.4972661,0.084862644,186.7261531,187.028066,173.9178281,177.6419863,195.8912474,200.4706167,183.1932411,188.0698297,167.3284888,144.6896596
Synpcc7942_1628,0.000806317,0.006626167,24,22,72.48223181,0.031735617,0.328261905,22.16432866,20.35086587,441.351516,0.00029615,0.002731161,23.08216433,21.1761279,374.9168108,111.1235887,0.296395322,464.2247392,243.9794826,304.1315404,418.1997858,440.4029196,425.5653195,372.2222726,239.7382165,274.2114149,410.8655201
Synpcc7942_1629,1,1,24,22,8.78077233,0.999999975,1,22.16432866,20.30842759,102.9196077,1,1,23.08216433,21.15403007,97.68252498,9.165589395,0.09383039,116.6152573,74.68302306,87.83761147,106.1608787,105.5028888,91.57438605,101.7383257,92.003638,91.42483344,96.46598353
Synpcc7942_1630,0.004301847,0.022362422,24,6,876.2152091,0.028566356,0.321025449,22.99376299,4.708400022,6739.8175,0.001229402,0.007854657,23.4968815,5.342821627,5964.231516,1032.393258,0.173097449,7338.481483,6885.286328,4956.112506,5703.615869,5591.62873,6077.173502,7198.859002,6892.708915,4432.86949,4981.714801
Synpcc7942_1631,0.002268547,0.013546,24,6,257.5000839,0.09157176,0.477016073,21.9009901,5.883707023,2903.909084,0.00196917,0.011702228,22.95049505,5.95164029,2576.097691,357.0868607,0.138615419,2757.921767,2949.106645,2315.70022,2413.761697,2513.492032,2650.064788,2964.753329,3107.417842,1964.000662,2280.143295
Synpcc7942_1632,0.155572965,0.356044746,24,0,58.59383646,0.219351293,0.750253736,24.5232816,24.02621458,636.9255647,0.14939031,0.399122179,24.2616408,24.01575891,590.0794747,59.40793839,0.100677859,617.4842292,531.9590735,548.1390087,552.2517651,630.0550448,631.608975,648.680871,544.9879156,545.3053912,557.4564079
