"CycID","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","LS_pvalue","LS_BH.Q","LS_period","LS_adjphase","LS_amplitude","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP","4","4","8","8","12","12","16","16","20","20","24","24","28","28","32","32","36","36","40","40"
"Synpcc7942_0870","0.0396524978878047","0.12789471468994","28","8","29.283068556144","0.367336657996732","0.995209584996677","28","11.9999180335334","302.630048412242","0.0761657862714175","0.233850564507805","28","9.9999590167667","277.135383350069","24.5456741430196","0.0885692539375753","268.8605335","402.3095077","339.4298647","298.1249862","258.8505727","262.9525089","247.5366488","244.6969825","232.6814915","265.4913691","233.7995635","241.3521353","227.080337","321.0947411","327.1541241","291.0114045","270.3576564","300.8337708","292.5434779","315.9298366"
"Synpcc7942_0869","1","1","20","2","10.0556350652139","0.983204262349913","1","20","19.8718506739336","92.7630448726136","0.999858155228608","1","20","0.935925336966799","96.527072506","13.6991873730441","0.141920675903567","101.1209146","168.4081611","88.30892364","88.53186874","81.10226265","91.94297956","74.06627554","105.32068","90.32473526","111.7710678","77.93402095","96.3648843","71.8858066","90.44472996","82.01428805","100.2204441","63.58965307","123.4413466","93.6499711","130.0984365"
"Synpcc7942_0868","1","1","28","26","13.5957445265452","0.999214768088761","1","21.6438356164384","21.1814813209386","197.927365726268","0.999999691624697","1","24.8219178082192","23.6702985969799","195.757935418205","11.9555385326721","0.0610730722467574","188.7855275","291.0671819","168.8694891","167.7350327","182.7187577","193.7924733","189.4293663","184.0508256","195.1677754","208.6566526","202.5383101","185.308364","181.6660552","220.1271979","141.04315","210.1791587","171.4432779","223.5401442","162.6719187","204.1296511"
"Synpcc7942_0867","0.233711771475904","0.48657383860786","24","20","33.495102638892","0.557083978631226","1","21.0666666666667","19.8356160495354","611.412385195475","0.39563065226736","0.849241658746316","22.5333333333333","19.9971772191784","577.950361097106","57.0549772248267","0.0987195113374804","518.5312642","643.9307618","516.7919378","527.7290945","674.9510665","440.8448942","585.3579304","609.4150622","572.3521856","693.6386078","563.5771057","569.2324227","553.1075886","596.3304483","426.3191714","486.0695461","617.855885","609.2603185","633.9037218","601.1145135"
"Synpcc7942_0866","0.0139102789627205","0.0571560967280101","28","22","63.4610188219387","0.332462439518187","0.938584438095562","25.0793650793651","21.35955182524","772.061483721373","0.029488382853317","0.10991927141431","26.5396825396826","21.7279401370909","709.483692228591","83.8333617350377","0.118161083409409","726.0499711","642.8884281","709.7445566","574.4572782","536.7732159","729.9842842","662.9887961","815.8712513","744.5718216","859.7098586","736.4425041","757.9235687","799.4919901","634.148818","710.787687","599.2280453","542.9530903","632.5743651","672.2734222","733.9750554"
"Synpcc7942_0865","0.695784383628722","1","24","22","22.2461187525368","0.985118772801453","1","21.9880715705765","19.8951277194431","463.819186417548","0.944323109127118","1","22.9940357852883","20.9416024716513","437.593331740719","38.210539713753","0.0873197485934118","374.7629898","499.8898806","380.9780475","433.4694632","354.2619108","489.9858196","383.1900794","522.5085581","384.660698","547.7828524","415.0772328","504.4584743","394.781189","435.8454964","327.5375556","418.2127721","370.4774489","494.0016433","399.6451053","517.4717702"
"Synpcc7942_0864","0.0808219473623498","0.215237057681552","24","22","118.044326855323","0.260389199688755","0.819438209342136","21.0666666666667","19.8938136433091","1521.41468138013","0.102302313198078","0.294963173319514","22.5333333333333","20.9671907705602","1423.951892333","164.691142294338","0.115657799382891","1489.251076","1483.688359","1181.900077","1218.581321","1200.27163","1438.975585","1455.513331","1682.278563","1383.983318","1616.394711","1335.561202","1526.874052","1317.840905","1429.679127","1021.390568","1269.693136","1247.50673","1660.521088","1384.535733","1747.242392"
"Synpcc7942_0863","0.695784383628722","1","24","22","37.352009947748","0.792577884778966","1","20.9867172675522","20.4744176895912","871.098585759453","0.879683229385478","1","22.4933586337761","21.2815965148213","822.324173354597","87.3177459097862","0.106184092282708","775.8263366","1081.837087","630.103577","856.3817494","646.3547905","909.4633157","666.2861463","914.7614406","802.3775923","986.3966286","823.0940835","977.4678199","760.0726845","787.0896236","641.1180479","788.5477266","713.6439643","848.1635213","801.1748847","829.2049413"
"Synpcc7942_0862","3.9616363031109e-06","0.000209882433930769","24","12","299.405639336029","0.0215532230875269","0.30776802658008","23.3826638477801","12.2075483592637","1285.6138923062","1.47513618653505e-06","7.49610021320874e-05","23.6913319238901","12.107181394802","1050.82826983389","538.609899816085","0.51255748943757","752.441044","780.7207082","1009.253339","1261.09415","1952.467576","1656.66051","1110.261623","795.5541328","770.0997417","723.1844102","710.9255717","679.748438","765.4620401","770.8364147","1070.918269","1439.405601","2090.695254","1767.253213","1318.293515","1126.719442"
"Synpcc7942_0861","0.284044956391265","0.57501783854817","24","14","55.6677342585339","0.714601682147318","1","25.3089244851259","10.6241367947182","667.302271349181","0.526660027075125","1","24.6544622425629","12.3655887007789","635.662437861066","83.3029091279483","0.131048972168709","524.7469237","757.0654901","492.4541888","697.958257","724.9797408","846.1563576","574.0780616","654.0309169","550.9331927","589.0780875","570.9215667","627.6356221","511.0359211","642.6316422","506.2964064","669.2384304","764.5432633","871.0920551","645.8379571","737.3998332"
"Synpcc7942_0860","0.00584291287718197","0.0283603373570821","24","2","87.6218141990274","0.0411332059859388","0.34220578287747","22.5254582484725","1.5022958664965","390.963625980927","0.00224318396544931","0.0129093552060696","23.2627291242363","1.74501380635748","335.86697778737","80.8138078345581","0.24061254359373","353.6035339","527.9742756","230.0530561","315.580107","273.6209258","273.8272898","236.1350005","274.426189","382.7527556","429.492006","388.0958147","398.0426974","355.8325943","390.1829733","286.4906289","284.7314094","280.1373869","272.2331383","270.1529938","327.2123841"
"Synpcc7942_0859","0.00786706653242806","0.0363432201590832","24","2","140.617539699097","0.0297050866033062","0.327281706381559","23.1865828092243","0.841428609338298","490.951693736261","0.00218770829090553","0.012668357312453","23.5932914046122","1.41114773119699","405.713128295667","114.684752030471","0.282674490993779","452.3205055","603.5408919","256.8669999","405.2651377","301.3424307","317.2531686","259.2176271","348.4570137","460.0410853","556.2809775","472.8132863","518.0411194","404.1959587","518.1050081","333.5458616","355.7813214","336.7122883","297.7652178","291.8666088","367.6362686"
"Synpcc7942_0858","0.000173248175375635","0.0024510679357121","24","0","238.868205543965","0.00541361228311132","0.287325740875473","23.3826638477801","0.392387719475799","818.571949264049","1.39555764359089e-05","0.00029585757661531","23.6913319238901","0.198783760598816","628.284258644601","262.246685141931","0.417401329945265","834.8083861","842.3148631","369.3133494","515.499649","379.9554022","453.9431521","515.4059782","575.2948678","801.9704604","792.1738964","821.6528171","817.6566953","795.0569605","784.2578195","449.0938887","410.5419739","430.3658821","249.7369949","503.6897216","468.3755802"
"Synpcc7942_0857","1.13202712802202e-05","0.000408514137503598","24","2","263.004556663893","0.0052345763455599","0.287325740875473","23.3826638477801","0.459149484834001","797.086051318821","1.04537244405289e-06","5.65864649063415e-05","23.6913319238901","1.21974412523667","593.049308354665","258.371424902201","0.435666008310535","804.553168","874.0060947","378.3364816","551.7688884","299.6608498","401.0160677","452.8145406","614.8852666","679.871173","778.0868114","823.2044303","877.8374741","762.9063858","677.2083626","494.0702912","408.9091644","316.5155922","232.9705465","407.9459286","417.039165"
"Synpcc7942_0856","6.7648436741103e-06","0.000311934458306197","24","0","412.078657817493","0.00637351405600017","0.287325740875473","22.993762993763","0.768557519957202","1073.77696161461","7.74333322461906e-07","4.46780001533723e-05","23.4968814968815","0.392687029410321","799.093263471771","411.157491362088","0.514530043183893","1053.830904","1392.392092","466.6722576","605.0009555","404.2767478","462.9356811","584.1930465","762.3656856","944.0368312","1102.90688","1041.311488","1229.757956","888.1893141","1021.296761","568.6877095","477.2260667","376.6329268","335.5438423","509.9542279","618.6591617"
"Synpcc7942_0855","6.94046481308755e-07","9.60097632477111e-05","24","0","353.246452934387","0.00520143825765063","0.287325740875473","22.8041237113402","0.955728054756602","903.235903212578","7.37875806011701e-08","1.41331596689933e-05","23.4020618556701","0.490393915980444","662.430909131315","364.219198489354","0.549822167819699","878.6619534","1203.404473","427.6359308","462.2690892","284.4550225","360.4546989","464.993736","542.893626","910.4574631","943.4121695","930.2921225","936.8026543","788.0568943","752.214306","483.643367","368.3698832","299.2809508","288.1519766","437.4140604","500.9210949"
"Synpcc7942_0854","1","1","20","0","30.6123847040145","0.932150674166051","1","21.1472275334608","18.7728390478801","351.535398354451","0.997644335391554","1","20.5736137667304","19.4186218994226","330.512622922583","36.8590074220018","0.111520725278427","333.3910183","409.9007154","237.3578377","271.9847445","357.4037897","404.9220582","331.511516","338.1954328","301.4795643","402.1075949","301.8664868","363.0841658","272.2177254","337.2802956","239.3402409","301.8589908","303.8377362","374.5380934","330.772052","381.4086366"
"Synpcc7942_0853","0.00786706653242806","0.0363432201590832","24","22","75.8899848689796","0.184684447228076","0.681087040461985","22.1643286573146","20.1004755487205","768.202046169689","0.0109465923245851","0.0479877022679873","23.0821643286573","21.0457483448855","689.038907202924","121.960777622491","0.177001293174542","779.6880358","747.151406","438.7170513","552.4522957","559.3097784","724.0098269","665.8505959","833.6859578","680.5335517","845.3569662","630.8273177","829.1225416","626.6833239","746.7469338","470.6400799","558.2748222","582.1216209","696.8880388","702.7837463","771.3058522"
"Synpcc7942_0851","0.00162366231195862","0.0103399466925242","24","20","51.3107770499914","0.0674911455580948","0.415683616368529","22.1643286573146","19.8011121554571","530.91723733125","0.00110885000677763","0.00728505677276067","23.0821643286573","19.9281114090874","475.646477581138","82.4035079603507","0.173245281620516","428.0142021","570.9224599","371.1238212","359.1505884","455.8243021","464.2379189","507.1197249","528.7115564","509.157787","607.239252","454.6999366","500.7125897","375.6104243","493.3746995","363.9839243","397.0313146","424.7029938","455.7321048","478.8696258","566.6357444"
"Synpcc7942_0850","0.0139102789627205","0.0571560967280101","24","22","191.529424873767","0.0520400244075301","0.371530970198284","21.6438356164384","19.8033697233839","2009.18998008041","0.00595825437570541","0.0290903007755029","22.8219178082192","20.9006829909478","1808.97470870647","361.183875801959","0.199662203160501","2158.388965","2037.343932","1347.472836","1265.777423","1695.551914","1722.445143","2061.789376","2100.499288","1960.078065","2040.981607","1883.289378","1691.010246","1815.990675","1568.096609","1213.368652","1382.983954","1477.622658","1629.172334","2006.889459","2196.813005"
"Synpcc7942_0849","1","1","28","22","68.3525639775317","0.999916092265198","1","25.5427251732102","23.9500396308971","1637.728485508","0.999999996479648","1","26.7713625866051","23.0683544429908","1603.73975858103","42.7974941759821","0.0266860592231304","1730.708683","1419.479773","1567.637583","1477.820929","1472.687846","1578.447645","1666.258759","1626.740787","1582.960824","1684.345344","1552.458799","1574.486052","1782.735452","1636.778432","1668.735516","1485.052714","1463.586864","1637.824404","1625.047115","1657.72613"
"Synpcc7942_0848","0.00038298640078662","0.00399010936384387","24","22","68.6859728858785","0.0293497499938463","0.325594564459627","22.5254582484725","20.4122716167393","360.934964062627","0.000139337722544264","0.00153183828122082","23.2627291242363","21.2022725366612","311.1495243256","69.0183131092481","0.221817189850576","336.9709806","310.695202","233.3514691","211.2696314","258.3153688","222.1813543","364.2887879","331.561253","388.4249767","341.3417968","367.4952202","329.2219331","341.280344","277.4393316","227.7214491","245.4753117","278.6550489","304.4154152","272.0830357","378.5134058"
"Synpcc7942_0847","0.695784383628722","1","24","8","115.987542980956","0.981306740559693","1","25.4252873563218","9.6739923215796","889.950375967532","0.943316154552032","1","24.7126436781609","8.82019426539183","817.88656870507","144.530715528536","0.176712420840174","754.3185268","1126.174805","1231.376494","978.4180271","610.7338571","652.6422511","1018.224607","868.3997465","649.4144131","725.3773717","554.7046702","526.1646194","836.4874831","932.7903564","1497.689022","853.5759033","597.9495105","656.0333424","1003.022217","825.1351867"
"Synpcc7942_0846","1","1","28","10","34.8920047953705","0.971867452654288","1","28","11.9999180335334","411.456995384578","0.999600515922264","1","28","10.9999590167667","304.677663418773","40.5405989574336","0.133060620534271","264.7685524","388.258921","387.002844","297.0787632","233.5255145","257.1100187","298.1940732","337.8531231","266.5003366","255.8725545","238.2215447","239.9315416","234.3963965","288.5030256","453.6519408","356.9985688","243.9645252","329.5777915","359.1219379","505.4624954"
"Synpcc7942_0845","1","1","20","0","7.49540236321358","0.999999992173977","1","20","19.9999180335334","105.327779657002","1","1","20","19.9999590167667","96.1917232565","8.39250977008857","0.0872477328190652","59.30392989","188.2190144","84.66822104","91.80320487","80.88513882","67.12961699","85.28440252","83.56660951","57.76216193","135.8130225","87.53743944","96.32473315","71.8626236","117.5174516","68.44202337","116.5257661","78.674811","153.2677346","68.2458703","131.0006895"
"Synpcc7942_0844","1","1","24","22","26.8801397373186","0.989357179620805","1","20","4.3796227892809","542.606358767674","0.999943163193098","1","22","1.49212586743783","524.656961867666","21.4755471782436","0.0409325497212411","507.0632191","483.9970498","556.4164533","517.4683478","425.912651","466.5755962","525.7963944","508.129739","520.8733207","550.9373928","547.0830247","544.6738954","494.9725712","560.5325415","542.8066091","530.5285653","498.2042121","550.0981761","554.4445062","567.5152557"
"Synpcc7942_0843","0.0139102789627205","0.0571560967280101","24","22","176.602404435229","0.200104597988608","0.70803450617202","21.9009900990099","20.0393354245922","2761.15690567092","0.0191618058879671","0.076708837075624","22.950495049505","21.0187914352586","2572.7223600766","294.58950076441","0.114504971595784","2585.683414","2519.447497","2375.791788","2199.02735","2395.232819","2393.917772","3085.674291","2315.363592","2995.001668","2493.208525","3080.339125","2397.46499","2595.27707","2388.356461","2239.958171","1923.761429","2568.927447","2520.017947","2957.825834","2635.541788"
"Synpcc7942_0842","1","1","24","22","55.2890039067324","0.999703238143855","1","20.5194805194805","0.133074301320899","776.623606991766","0.999999955961844","1","22.2597402597402","21.4044312570815","757.746422049012","39.4709302490966","0.052089893268468","661.6222203","942.3729271","719.1768423","653.2384266","663.2304074","743.3936015","795.1817893","781.962832","683.610972","799.7013359","754.0906842","821.012656","717.3191111","833.4935978","591.3457979","788.836275","661.2440337","905.0600452","736.8358795","815.5767798"
"Synpcc7942_0841","1","1","28","2","10.3101144607418","0.999999977491598","1","28","3.912460238569","107.212284488525","1","1","28","2.9562301192845","97.3797608593897","4.18621325988232","0.0429885350193759","76.70240408","91.49938121","76.29580097","127.8699022","87.21690217","73.07116507","96.63146093","99.61350799","73.52482437","100.9368222","89.78380675","115.5175259","112.5648086","118.2191315","99.21062356","95.63183379","101.4149489","115.3253928","91.60386653","112.9567507"
"Synpcc7942_0840","1","1","28","0","9.89917627186966","0.970504291700284","1","28","0.6233546043395","87.4325487482724","0.99956066052072","1","28","0.31167730216975","81.410693453746","6.98331795532092","0.0857788781677499","83.45775852","91.39082875","66.01711277","83.18057176","87.61726741","69.51040506","80.61679553","59.19120036","63.99293941","94.29814581","79.04762252","102.2245309","94.61634487","84.67863301","80.02191387","73.0004954","80.46048111","99.69687417","79.35080696","71.01503685"
"Synpcc7942_0839","1","1","28","0","6.49476177034204","0.999977088726587","1","28","5.3740056042559","66.0583782570524","0.999999999737535","1","28","2.68700280212795","61.1817338274674","3.91864267286503","0.0640492256057276","56.01882373","70.37769674","60.28277121","57.47649522","57.65563876","47.55833464","61.19271656","55.06757224","37.23756003","73.41788454","57.600525","66.57072531","79.26255418","69.93492611","48.38193657","67.70464917","54.74998864","74.8317663","61.84845941","72.97212849"
"Synpcc7942_0838","0.0139102789627205","0.0571560967280101","24","10","5.85742470790605","0.175797686062373","0.667815718919005","21.9880715705765","9.8407967272524","42.5429437268839","0.0171508958379555","0.0698948128257106","22.9940357852883","9.93593293510871","33.5000893213383","12.9730234711162","0.387253399436547","26.99498134","35.30552101","41.09676108","42.29081077","44.00860008","39.94074243","41.56797736","26.17176305","6.15567371","36.11325753","38.54218178","20.48018527","37.61949858","33.01668222","40.31706178","51.65599901","43.65526819","59.05082361","11.58249812","30.43729186"
"Synpcc7942_0837","0.819887420644317","1","24","4","4.29434216590959","0.930507671850652","1","20","8.6178912746275","31.2288302190291","0.969365465315727","1","22","6.57317353437846","29.1897676701574","3.73221340530611","0.127860332685066","33.3549756","48.24064602","24.46268586","30.16868155","22.03847723","27.49671583","6.205209425","26.39521556","24.28667575","38.56326725","25.36179348","32.00824381","28.47140356","41.08742184","30.76933805","21.95870768","24.72361643","36.36234529","20.8913723","43.20073791"
"Synpcc7942_0836","0.961527498262672","1","24","14","7.00492123755103","0.624985423534914","1","20.2193784277879","13.896111969579","40.524389884045","0.906975155978732","1","22.109689213894","14.0462894697888","36.6790767921778","6.2707600530083","0.170962864974442","19.65134194","41.07185807","35.21543624","31.74342633","36.54193273","51.47418118","37.72474697","50.75444476","23.53809312","38.17967338","35.37787996","33.14975844","33.65342664","37.72442113","29.43862205","47.09447158","37.33025747","54.8249063","29.22237245","38.23414203"
"Synpcc7942_0835","0.00226854692567013","0.0135459996281022","24","22","35.6547036399425","0.107148614899866","0.517143331393429","22.4340770791075","22.0653943492851","257.655845268605","0.00226595151865594","0.0130005052568048","23.2170385395537","22.0588869551881","229.723634921546","44.7797446404192","0.194928765843846","236.2430362","270.3666535","161.2096045","182.9962845","164.4589685","216.706071","185.3354274","241.9971493","254.2335904","294.174565","249.8472258","273.0029007","217.3650128","239.899076","154.325598","238.2744618","173.8444536","243.789915","216.9523404","246.5343578"
"Synpcc7942_0834","6.7648436741103e-06","0.000311934458306197","24","12","2450.38383362341","0.0162567687255954","0.296068611908187","23.7849462365591","12.0586643088654","4787.51958262292","1.87209780300179e-06","7.90088733809231e-05","23.8924731182796","12.0297078126393","2941.22067366277","4385.75963352419","1.4911358650497","477.0105968","233.4278651","2617.790278","7664.044168","8368.851214","7325.53591","3342.624543","1193.499885","114.2092172","139.3527988","101.7187436","88.83923684","67.87846277","388.878156","4618.50367","6595.748254","10713.79377","8010.664515","6426.946496","3286.544789"
"Synpcc7942_0833","0.00115030252085021","0.00830218341135372","24","22","76.8894589672398","0.0160776038450566","0.296068611908187","20.8286252354049","20.2850566361044","918.852557774339","0.000220043978887863","0.00218290640410669","22.4143126177024","21.1879076328536","864.651085116397","92.8648263459607","0.107401503270489","879.4680923","835.2915264","730.5634006","734.0396565","771.2298206","833.7056207","859.4075906","836.4002849","916.9354234","961.3128765","944.4701857","916.9622104","874.1120971","773.4668521","775.4460698","704.6800709","918.5235783","913.6629645","919.8838892","980.3452504"
"Synpcc7942_0831","0.00584291287718197","0.0283603373570821","24","0","21.8422168312163","0.12214746184441","0.563235518504779","23.9913232104121","23.7413680160768","178.449191709877","0.00588446875543569","0.0288431637815647","23.9956616052061","23.8706614081112","157.550777672444","23.4112780247508","0.148595128317449","146.1253459","158.120804","163.9460918","136.4361069","135.6053913","126.92742","140.3257925","153.2390522","173.7084504","200.5957972","201.2095407","158.8188538","146.1671196","168.6379475","166.9194546","143.9394402","129.134024","113.04866","155.4669249","161.1312345"
"Synpcc7942_0830","1","1","20","0","17.1857715812147","0.999998643505254","1","20","19.4411506608266","389.893674635714","0.99999999999908","1","20","19.7205753304133","383.06747042","24.301617810385","0.0634395235485289","342.0637456","497.2078925","281.3488455","399.1760201","387.6076398","473.0356509","294.8381879","412.0441007","358.7210115","437.7164597","357.1237899","404.1403836","359.4133359","407.6225428","241.5778816","356.5643071","405.1968278","452.9943657","376.7583776","416.1980422"
"Synpcc7942_0828","0.000558946669586013","0.00513570925191576","28","12","41.1309913492784","0.0507767476945262","0.370058182718005","24.2013129102845","12.0578483795774","317.021104719997","0.000325529300702065","0.00293684043024689","26.1006564551422","12.0950780772592","272.487119540547","76.7043961156003","0.281497328185403","213.3556262","247.884424","263.3017812","361.3929283","384.3701315","415.3344598","235.4691044","263.3814564","206.0038541","244.2761262","221.4209158","238.1176305","191.5014239","230.6437747","256.0699259","331.1673337","357.7853982","419.5796773","260.63104","347.5668456"
"Synpcc7942_0827","0.00430184735317174","0.0223624215227508","24","14","72.2683007674601","0.166860148230317","0.661033191649749","21.6438356164384","13.0795538561093","990.522144656577","0.00591423345125164","0.0289321047025866","22.8219178082192","13.5521321637722","925.863561406016","130.285926046134","0.140718278023904","917.1588804","814.0432448","788.0456519","917.8019135","1271.921697","1018.895796","941.4632344","907.7502616","1005.399068","786.18207","866.5735376","713.1593408","877.8670859","866.6545589","939.8255921","1000.118996","1259.253357","1033.442374","957.6876944","873.2985064"
"Synpcc7942_0826","0.000558946669586013","0.00513570925191576","24","22","59.0947272558769","0.0117017052005494","0.287325740875473","22.993762993763","20.9803665286187","309.831561190223","8.46192404848622e-05","0.00104826820302143","23.4968814968815","21.4891193225889","262.008084615431","71.779940331495","0.273960784213402","285.6712262","317.6107707","174.2796479","179.1227941","180.5487735","210.5857606","280.4221295","287.4174401","318.362975","332.4011817","284.1482259","290.3051617","277.980867","289.766483","191.2602914","180.8174077","191.4488811","221.2660165","262.9474089","259.2660664"
"Synpcc7942_0825","0.0396524978878047","0.12789471468994","24","22","32.3693949541711","0.166412237789541","0.661033191649749","21.8145956607495","20.1453823682536","188.783109137337","0.0397298018591133","0.137781624831744","22.9072978303748","21.07641464716","167.512275219575","31.5304629410694","0.188227775545041","153.0383824","180.1107271","128.9169903","116.2687855","129.3122368","148.0507068","172.8685427","200.6413047","161.2162977","216.5477571","147.1767199","230.3532197","137.1492807","146.4079632","141.6553605","163.0684199","131.0346785","176.1379835","166.0811959","220.4381458"
"Synpcc7942_0824","1","1","20","8","16.662452954035","0.975408411511349","1","22.4340770791075","4.8258692712384","212.428190904766","0.999695117342404","1","21.2170385395537","6.52544173038605","202.123381745048","18.5524577490984","0.0917877861973431","181.1959924","310.7856726","179.8546164","232.3461269","161.9073765","228.5247587","181.2858801","179.3955951","160.9489308","245.136546","186.7028465","221.7420316","169.8290783","267.5660955","190.1155039","230.5381206","153.7471839","186.6917084","142.1784045","235.0085377"
"Synpcc7942_0823","1","1","28","26","10.736304617615","1","1","20","19.9999180335334","306.19523774716","1","1","24","23.1428079629772","296.95096766011","4.83141139728494","0.0162700645003958","223.4385724","433.2822312","191.3698234","354.0172082","244.901983","347.922761","230.8972922","323.3482448","234.4326491","363.9577649","236.5162812","350.8579694","215.500612","371.1146022","228.6442155","348.3924659","233.2237212","384.6572466","188.92811","417.6225912"
"Synpcc7942_0822","0.0396524978878047","0.12789471468994","24","22","22.6193934573234","0.28362921694066","0.860215286458275","23.3826638477801","20.0704699827537","185.972450486258","0.0617178788912965","0.199360506115572","23.6913319238901","21.0262344838055","167.669800960319","22.5098257001482","0.134250923966179","145.5982407","183.3407178","127.6909714","134.2330703","143.8792289","180.2706962","160.5685949","196.9187017","171.1520602","192.2323446","179.1226335","200.3294801","147.1241414","164.151139","128.4806795","156.0202222","146.4111742","182.1707454","147.7382348","194.5569103"
"Synpcc7942_0821","0.01050363601284","0.0454853107338636","20","4","28.0288407314415","0.0861933672451249","0.46307357996144","20.3683241252302","3.3425342623811","232.549077795624","0.00724926476364285","0.0345137079569229","20.1841620626151","3.67457242306517","210.113814136028","36.188593070852","0.172233288037994","206.5846233","289.8000485","207.1969953","198.7902939","170.6649711","181.2388305","170.1687766","205.1383168","228.8029822","240.1163131","209.0175733","279.7407991","200.961373","233.5771474","172.7452541","164.0545269","167.2520426","225.9897763","195.8798171","248.6018981"
"Synpcc7942_0820","0.493766275500508","0.890280974653342","20","0","27.3069883343488","0.805802124962536","1","20","0.0844099363483011","548.117105859222","0.764566206003981","1","20","0.0422049681741506","540.840540455","27.1031145198508","0.0501129491828578","520.3768567","512.5342097","595.7884741","458.9470985","536.8930075","462.3161474","508.8584835","551.147409","589.83194","562.7732732","549.8665157","534.7674388","512.8514298","481.4370094","604.543229","474.9461319","566.7647685","632.5792321","528.491618","631.0965363"
"Synpcc7942_0819","0.0396524978878047","0.12789471468994","24","22","120.737065120829","0.357019997047919","0.9805921743558","22.993762993763","20.2508688828282","1229.89169254048","0.0744299502006334","0.230311830546532","23.4968814968815","21.1163895579991","1111.98294739097","165.136244124776","0.148506094011813","1111.555074","1295.932825","722.709688","1008.021287","888.2214851","1162.366495","1049.733169","1342.863931","1091.015081","1380.957521","1049.794344","1287.490571","1043.942917","1253.200586","832.1837509","925.4868302","960.7853915","1096.807044","1102.817628","1126.846228"
"Synpcc7942_0818","0.0506114456248836","0.153498781493252","24","22","181.580331876532","0.208741326915744","0.72653953623992","21.9009900990099","19.978328176794","1843.43234870335","0.0586365905288632","0.191106165467106","22.950495049505","20.9868260644638","1653.49882537192","290.218330059823","0.175517711658818","1627.403118","2002.573449","1323.247404","1336.104716","1395.776701","1682.797165","1598.599363","1915.225006","1665.269172","2147.087313","1587.608554","1876.540443","1278.033141","1881.886172","1127.263556","1300.146037","1345.979054","1696.977763","1566.450764","1939.982563"
"Synpcc7942_0817","1","1","24","4","10.8370759252815","0.999999029921547","1","28","11.9999180335334","247.72344135511","0.999999999999529","1","26","7.73805718223574","214.573016585533","6.91371366415425","0.0322207972566686","200.9790397","250.1913209","193.6644976","219.5491511","192.2399084","231.1339868","205.4152924","203.9191763","214.6359213","170.404856","228.2366654","220.4371971","161.057888","247.287723","192.9417382","207.7880606","228.7278922","266.3424167","206.3205317","278.3613471"
"Synpcc7942_0816","0.819887420644317","1","20","0","13.1275510954987","0.997399035327996","1","20","0.0346254442024012","95.7299385118161","0.982281155794829","1","20","0.0173127221012006","99.529409177","10.6438590151607","0.106941848677429","82.76321586","165.5160146","77.19792802","94.48828912","77.29256538","95.09636177","95.81891768","107.1667081","77.23196874","95.93418966","91.78633802","115.5264189","80.28931506","86.14039358","82.79355242","104.124236","114.354136","127.0968782","97.59887813","122.3718783"
"Synpcc7942_0815","1","1","28","26","46.6541223726389","0.999107858559175","1","20","19.9999180335334","433.364559945946","0.999999601923427","1","24","23.1428079629772","383.669161188839","14.7913340281901","0.0385523141405414","367.1379095","468.2773363","294.2735804","330.3064543","285.5072327","457.566326","344.4123737","340.9375096","326.9942656","451.305115","406.9164022","368.3792177","378.5665073","418.8052098","296.1342557","333.0927762","330.2376894","591.0620724","390.8545961","443.6539063"
"Synpcc7942_0814","1","1","20","0","39.640786152502","0.999997583244123","1","20","19.7805997281936","813.57358203752","0.99999999999708","1","20","19.8902998640968","800.976274175","52.0108061184326","0.0649342655898308","689.4704613","1106.056832","653.2153904","860.3278941","767.5507328","840.9172052","750.8569204","817.3185752","749.8539035","896.3553545","747.3643511","867.784774","618.9028858","903.7451554","589.6184189","801.148912","717.8603937","1036.825259","718.8030577","885.5490065"
"Synpcc7942_0813","0.00313867088401873","0.0174448448687648","24","12","101.177269336816","0.0678744323617024","0.415683616368529","23.7849462365591","10.8583032409316","657.1414250102","0.00201404867842792","0.0119261146334192","23.8924731182796","11.4268139851192","597.605937799043","104.149463682753","0.174277826064332","541.9164281","523.297387","673.9190039","776.3791176","606.7627014","775.5515372","572.1000229","643.5929645","454.3697611","563.075013","497.9885419","533.3508935","542.1945002","565.897403","736.8443225","684.8381597","629.5153683","635.0559687","615.0443943","711.9073277"
"Synpcc7942_0812","0.00313867088401873","0.0174448448687648","24","12","108.91642715654","0.121974128902725","0.563235518504779","23.0897703549061","12.3401910062807","744.866084894027","0.00339495793219236","0.0181015958268929","23.5448851774531","12.1779335081442","679.853450628617","104.690464052101","0.153989751696193","598.1561398","671.8275144","906.6121899","747.7395593","782.4064892","663.6017372","767.5516569","624.9130624","527.5126782","609.0728995","526.7365945","607.2271847","629.0465912","633.501641","985.5911724","773.0455661","757.5275268","677.4819462","753.2340024","643.8927742"
