"CycID","ARS_pvalue","ARS_BH.Q","ARS_period","ARS_adjphase","ARS_amplitude","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","LS_pvalue","LS_BH.Q","LS_period","LS_adjphase","LS_amplitude","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP","7171","7184","7197","7210","7223","7236","7249","7262","7275","7288","7301","7314","7327","7340","7353","7366","7379","7392","7405","7418"
"YOL051W","0.000766499131692022","0.00195580181750924","120","60.0598163186217","19.0041440158668","0.0798788572491044","0.114191843118081","117","1.5","17.6833263839132","0.0600977144565671","0.10189458315375","117.520661157025","91.9735314212248","115.893891676564","0.00033777540555946","0.000569253342339095","118.173553719008","92.7403946167308","100.88240767797","10.2802942709284","0.101903736315894","126.495","76.58","68.672","80.468","109.921","122.551","111.418","109.504","119.418","102.394","101.509","73.47","86.41","79.898","101.976","115.598","107.43","120.842","91.167","95.241"
"YDR188W","0.261025298636826","0.295934020468829","120","39.7663049896887","6.4604582667874","1","1","78","34","8.23991532116683","0.651405235836594","0.710247769490147","75.2380952380952","54.4301861218064","169.545780671908","0.738170490343934","0.791034095773454","91.0793650793651","43.0084276436729","162.508322927831","5.46034456972476","0.0336003994832294","167.648","139.128","162.44","176.145","157.918","155.107","152.99","169.014","162.659","167.538","161.837","144.275","158.032","177.189","179.517","169.666","190.055","154.418","143.744","164.959"
"YMR243C","0.00033354396564178","0.00110407161631826","120","66.0302687804533","68.5488515061887","8.60803121671782e-07","8.58026337408325e-06","143","112","52.6290738402382","0.0139510284573185","0.0474109832588923","128.108108108108","89.299392262431","226.951073050774","1.4884646848401e-09","1.0524841821867e-08","130.369369369369","88.5099069771007","173.196550888586","75.2052089710617","0.434218860509756","125.456","103.708","106.39","134.453","140.814","144.924","179.722","329.822","229.496","210.17","155.163","116.118","98.219","125.624","138.955","158.957","302.729","271.348","199.774","192.732"
"YAL067W-A","0.00164645838453259","0.00343405764981823","120","73.5521640859107","9.33864080075523","0.0135056677210722","0.0227549145355033","143","112","8.2001405647251","0.0169349415239228","0.049117956945654","138.058252427184","87.1562054717433","28.9287779105213","4.7145584200381e-05","8.81839317065237e-05","133.686084142395","90.0581273747233","19.1732423469039","1.89749548251985","0.0989658112169151","21.336","8.53","8.563","12.757","14.902","17.915","26.431","32.941","24.844","32.463","32.038","8.763","4.115","12.935","13.333","7.834","27.241","24.762","26.904","25.699"
"YLR154W-F","0.214202452792609","0.246742061185149","120","12.5777760180156","1.32955447807845","0.223719708626877","0.287799292113677","104","53.5","1.72039079862687","0.252594056829523","0.319033572697006","89.4339622641509","84.4148979959455","6.00598317409719","0.183465157544692","0.221881540827044","104.477987421384","3.91902492956454","4.63200109968852","1.4073328725665","0.303828268231875","4.79","3.458","5.68","3.532","6.181","5.81","7.235","1.463","1.104","0.94","4.198","4.736","7.885","4.661","5.896","5.23","0.64","5.11","9.597","5.209"
"YNR034W-A","0.000217495612242935","0.000841128212554029","120","7.93764326395967","2145.1849898863","1.02770666668728e-07","2.76140313049016e-06","130","53.5","1929.79852733162","0.00988622830686103","0.0462976872777139","130.45871559633","22.5202938160501","3988.04648687896","1.00485841869613e-10","1.64722149271673e-09","126.819571865443","25.9449015317196","2018.10724875656","2022.50085492842","1.00217709250812","1247.546","3906.005","5421.234","3428.669","1550.828","1293.359","1135.639","196.906","370.876","549.927","1018.269","3865.931","6534.445","5152.206","2167.096","1357.402","464.133","149.154","290.921","654.881"
"YHR180W","0.20762292624839","0.240237724061983","120","4.18362552261266","2.61307108340176","1","1","117","86","3.18410183568302","0.980252655100412","0.999004190059457","110.232558139535","50.8402321016201","29.1006022455672","0.785429854533376","0.836312284806386","115.744186046512","83.8096639663551","26.0196104762319","2.6654871987623","0.102441472027306","20.638","28.099","26.454","28.77","20.829","26.401","32.533","15.021","27.692","26.801","24.537","32.602","30.093","26.579","28.766","26.418","20.625","22.063","31.594","25.495"
"YEL023C","0.500358600617432","0.533692811842549","120","48.5764904475893","1.166416480557","0.697868878324446","0.805985735011227","78","47","2.44163971543715","0.259628013988787","0.326317088966993","69.3658536585366","43.7093165579445","21.8385980920899","0.569536405275422","0.628411887984665","89.1219512195122","49.1094097172254","19.5001771547211","1.08708258457683","0.055747318393651","16.044","13.04","17.948","20.106","22.165","22.861","23.361","16.455","19.993","24.159","23.566","16.65","15.549","17.418","20.914","21.401","17.372","20.559","19.324","21.304"
"YNL045W","0.00199228758741699","0.00395836032151968","120","12.1372436611704","14.6444195012741","0.0135056677210722","0.0227549145355033","130","53.5","11.6251890360974","0.0399625456867336","0.0771511000692468","128.108108108108","25.812841950793","90.1342286034512","0.000117395750260374","0.000208060148152885","126.036036036036","29.0526560126558","78.7651764833813","14.9897409952988","0.190309241527079","85.382","93.616","90.639","83.565","96.045","89.332","87.704","41.837","62.111","74.383","81.955","89.737","88.206","88.73","86.254","87.007","64.8","44.176","59.527","74.669"
"YNL057W","0.00686689131984686","0.0111267405235064","120","107.074591936721","1.59297300308018","0.0219098830589286","0.0357075625802159","104","27.5","1.40749604795182","0.111766449152088","0.165124708524959","108.549618320611","22.9375559519221","5.1540473724534","0.00121775835471616","0.00192523577184596","110.849872773537","17.0117254258655","4.14061108164864","0.102151923409394","0.0246707361292964","3.366","4.131","5.589","6.595","2.844","2.756","2.347","3.394","6.05","2.378","7.744","5.991","4.604","3.931","2.21","1.89","1.89","4.31","6.254","4.393"
"YPR141C","0.00159296977626111","0.00335475105729267","120","96.7771463646593","7.64105579421204","0.0135056677210722","0.0227549145355033","143","8","10.2145110076303","0.0458454735065128","0.0845241725149908","135.428571428571","116.088170887308","31.9739601627693","0.000108943320083599","0.000193858254568569","132.809523809524","119.620789729061","25.6712838690058","8.28693081902978","0.32280936400828","37.749","21.673","24.259","20.037","20.413","18.346","16.837","17.969","30.387","38.594","44.868","22.328","26.069","23.599","24.092","18.733","17.318","25.071","29.183","32.313"
"YJR061W","0.000124292295618833","0.000579718027867463","120","33.2440676121723","15.0704115924027","0.0456546717455121","0.0687657497897307","130","79.5","15.2172914845251","0.0589684617740522","0.100531060348591","121.538461538462","54.2721341699626","74.5700166973155","4.25193833462068e-05","8.01616196093831e-05","123.846153846154","55.1633233148495","64.0495489994879","14.4867980744219","0.226181109792635","65.299","57.372","64.593","67.611","89.714","90.875","86.942","43.863","55.292","51.99","53.675","55.037","59.688","63.307","76.98","82.47","61.139","45.183","46.213","50.57"
"YIL104C","0.00186027218219809","0.00376810294525867","120","61.1961957910416","9.41556030682406","4.37754666600068e-07","5.58951206526533e-06","143","105.5","5.28597674276004","0.0375876083494936","0.0745617618810901","125.840707964602","87.5256393535165","17.7442272101198","9.74183700375164e-09","4.32193486598601e-08","129.613569321534","84.5473356352822","11.0775413613006","5.20165215231299","0.469567387081486","4.256","2.013","3.017","7.235","8.936","9.479","12.791","36.79","12.935","11.319","5.306","2.177","2.453","5.784","8.19","8.723","33.07","23.285","14.516","9.496"
"YLL035W","0.00168528590369754","0.00349733609296535","120","61.8302340257234","9.13771368372042","2.15750447410494e-07","3.78789137783197e-06","143","105.5","5.79403296504257","0.0347749781106258","0.0709037824888378","125.840707964602","88.1825125173564","20.114356241838","4.31096880415538e-09","2.33086502271918e-08","129.613569321534","84.9879377462877","13.5555083307167","5.15348965843487","0.380176791065599","7.38","3.018","6.704","9.415","10.901","11.115","16.216","36.537","15.671","15.738","9.366","3.992","3.892","8.48","10.534","11.794","37.254","22.507","16.668","14.151"
"YNL282W","0.0024975080791827","0.00470137067601251","120","62.9621127316161","6.74345307407892","9.83529906371498e-06","4.74860532919989e-05","130","112","4.97520331242855","0.0473931839929299","0.0861742618875655","125.840707964602","89.8310834125959","16.5279434541194","2.71433952647726e-07","7.48866887215601e-07","125.280235988201","88.1446947738251","11.7456234500857","0.127568300320804","0.0108609220160104","5.585","5.086","5.72","7.099","9.516","9.699","10.221","28.095","16.583","15.244","8.134","4.034","7.378","8.152","9.531","9.979","29.771","20.892","12.485","11.801"
"YNL338W","0.479758114127643","0.513314602719673","120","1.51377197674116","0.915981333914921","1","1","78","27.5","2.5180072478053","0.338802529093662","0.406879057481312","71.4572864321608","37.1472516759586","4.33803778701483","0.726115267158244","0.779941184309255","89.8190954773869","32.0160772110797","3.82254115707572","0.191002502667562","0.0499674156062407","0.472","5.617","7.27","5.811","1.992","2.252","0.986","4.538","4.401","5.83","1.395","2.398","6.987","4.13","4.063","5.959","1.702","1.294","6.958","2.308"
"YLR424W","0.498555237456927","0.532022403026525","120","64.3732013779588","0.745704734131587","0.00491811428578928","0.00926927303634575","65","21","1.1615996647942","0.211350959859717","0.275966391703581","64.9315068493151","52.390331530044","16.2125194269164","0.0192677768436115","0.026752383934738","83.310502283105","44.9102012045259","15.5581594849654","0.000242699347050794","1.55994895980676e-05","20.397","14.193","15.045","14.319","16.319","17.766","16.42","14.213","14.826","16.588","18.901","11.584","14.1","15.5","14.883","16.926","15.597","13.844","14.708","15.034"
"YBR243C","6.53689928296064e-05","0.000405602786834305","120","90.4461386656696","11.9186333846213","0.0097393597485028","0.0169642737445737","130","14.5","12.1346594719423","0.013189234849785","0.0471239763989334","135.428571428571","110.856745140088","52.4572082883299","1.61632799366984e-06","3.77509712807242e-06","128.47619047619","111.934235380771","40.7340752969931","9.13263470316391","0.224201350750634","45.669","37.824","32.626","32.954","36.296","29.76","28.482","40.182","55.158","61.494","62.982","42.293","30.283","33.369","31.208","32.252","31.959","47.606","50.818","53.272"
"YDR520C","0.000206725455692003","0.000816856340266355","120","54.3937750679447","3.68212094265208","3.05849158179894e-06","2.07708549181511e-05","130","105.5","3.53358936228447","0.00792121458440442","0.0462976872777139","132.897196261682","77.3245333772011","18.6845674874996","1.83073523007948e-09","1.22445278375446e-08","127.632398753894","77.2464019637056","15.5811958639911","1.08018582820458","0.069326246690791","11.218","10.686","13.837","14.291","17.547","19.145","18.287","19.09","16.997","16.86","15.655","8.908","9.891","14.31","16.262","17.6","20.607","20.457","15.071","14.523"
"YGL137W","0.00924965716856996","0.0144241436542423","120","84.5308479220006","13.7973979679422","0.284464116097613","0.356951926392537","143","131.5","13.1953196437222","0.146860414603915","0.205991230651883","135.428571428571","105.260046318397","130.115945078162","0.0153552287196834","0.0215446750027993","132.809523809524","106.040115835589","118.975985190595","15.4411524830403","0.129783774921503","136.503","118","105.113","99.778","118.87","119.015","116.324","103.611","136.819","156.543","140.801","101.852","99.215","111.407","109.106","109.929","112.951","116.767","126.36","135.808"
"YMR234W","0.00290288568588792","0.00532497285211853","120","65.4977250429663","5.90980071018146","0.0341045836188476","0.0528501320873817","143","118.5","6.45111194146017","0.0611371450064536","0.103259785772037","130.45871559633","87.4974696774498","44.7371626262296","0.000515659621319275","0.000850033731595925","131.152905198777","89.1738695291945","37.5576718306416","1.62773994824884","0.0433397457539111","37.041","31.471","30.326","32.682","38.358","40.434","45.963","44.753","40.474","44.912","45.579","30.97","26.628","30.256","35.424","36.802","44.98","38.788","35.499","40.085"
"YNL212W","0.995769509676759","0.996253127699914","120","73.5173156834203","0.192603162652508","0.174771616412746","0.231381445893482","65","21","4.62341768878824","0.205089979643411","0.270304131839684","64.3438914027149","51.8608651359109","56.2411377574087","0.352877677511011","0.4063320378271","83.1146304675716","50.5366135804056","53.6422545340157","0.561217456874943","0.0104622272451107","63.689","54.223","53.324","50.025","61.215","63.045","59.768","37.562","57.678","61.985","60.852","48.772","50.091","51.366","52.186","56.001","45.725","46.746","49.368","49.483"
"YMR112C","0.00437949232216739","0.00753065512457679","120","47.0366509554196","7.7103972099727","0.0135056677210722","0.0227549145355033","143","86","10.0299561377406","0.0728362422601262","0.118050872585256","130.45871559633","69.6543423406201","65.5208137595683","0.000386343828128743","0.000647398280324196","131.152905198777","67.0302213170666","60.9847031066894","2.20795629032279","0.0362050838627531","55.836","53.107","43.173","67.769","68.314","70.01","70.819","59.126","63.564","50.971","62.86","51.796","57.186","55.34","60.37","77.859","65.341","67.787","64.01","54.767"
"YGL212W","0.248877156785807","0.283356821837931","120","103.752544920286","1.60968960110854","1","1","143","8","3.111976944002","0.716896801288273","0.771044593101554","140.792079207921","134.854319226939","17.9992976131558","0.750975644867625","0.802946277730436","134.597359735974","129.126007743977","16.6854160989144","0.927998581827825","0.0556173472885825","23.373","16.052","15.998","17.249","15.486","17.177","15.256","11.861","16.508","20.916","22.579","12.663","18.503","17.401","18.15","12.553","14.433","16.459","12.857","18.294"
"YHR005C-A","1.18040001573227e-06","6.95854497752046e-05","120","98.1697483439384","356.338370583496","9.83529906371498e-06","4.74860532919989e-05","130","14.5","332.071133027436","0.0110133969064697","0.0466183512890293","130.45871559633","117.83130892204","898.087405093403","6.02700112040111e-11","1.23951925478036e-09","126.819571865443","118.824122022197","686.339961371971","307.925234447336","0.448648267298618","919.845","874.585","477.012","492.15","352.48","392.746","434.525","555.544","635.085","957.667","1161.248","1133.61","599.267","426.887","419.412","495.482","473.601","629.553","1061.058","1368.001"
"YHL009W-A","0.174818146600388","0.205316637398403","120","61.863327870057","0.0805304760884433","0.321908624982602","0.403446623888153","65","27.5","0.0682358043845018","0.594423167658112","0.655988424308417","68.0382775119617","46.7174603134508","0.365241798417985","0.340191415426788","0.393262803467555","84.3460925039872","45.3912358870179","0.221089353862922","0.0188932355300761","0.0188932355300761","0.42","0.195","0.142","0.057","0.444","0.533","0.251","0.413","0.125","0.424","0.296","0.153","0.137","0","0.148","0.169","0.144","0.165","0.098","0.098"
"YJL134W","7.38087622951245e-05","0.000437752544130393","120","75.7624116409822","8.09650786713868","0.00491811428578928","0.00926927303634575","130","118.5","8.60160043974376","0.00932141067270698","0.0462976872777139","130.45871559633","106.75667692562","37.3990614780828","7.12984404072081e-07","1.79480391737901e-06","126.819571865443","100.445936594501","30.8387775509202","8.47684712758408","0.274876237022928","30.859","20.745","18.333","25.919","23.941","25.479","27.706","40.923","39.602","41.865","35.325","29.672","21.212","24.069","24.03","28.173","42.876","39.831","37.966","38.863"
"YLR454W","0.0145814560084696","0.0216983862586906","120","20.1651673107811","4.5006293581882","1","1","156","47","5.19458319129167","0.21915645075423","0.283998084642722","128.108108108108","27.255681830733","26.0410863429966","0.0743112172359891","0.0956358439230347","134.702702702703","30.5665775605663","23.7107352574409","1.51558372037954","0.063919726820952","27.684","26.519","28.415","25.436","30.337","33.855","30.058","10.573","19.074","21.359","25.235","21.932","27.082","24.782","26.482","27.325","19.989","11.676","18.463","18.925"
"YJL127C-B","0.503522398600829","0.536419311041738","120","113.816195809794","4.15842502183248","1","1","169","27.5","9.80969237540098","0.911944936277081","0.943549256017472","94.1721854304636","46.7249517246828","83.7031439276344","0.955646171173808","0.984807960289166","127.724061810155","17.7325192241104","79.2546395035041","2.65358340563695","0.0334817421700546","62.249","58.214","67.667","99.687","66.721","69.817","72.989","88.17","71.388","81.62","79.969","104.312","78.469","71.585","78.945","79.447","84.513","82.146","85.811","102.303"
"YOR105W","0.00404985446185435","0.00705613210438677","120","61.7196114725649","11.1587033045271","0.00695580539553403","0.0125326173015744","130","112","11.0983944841135","0.0463570461158673","0.0852131305758655","132.897196261682","84.6285369839106","72.370483533968","0.000138855819073358","0.00024344084024776","127.632398753894","84.4085330153002","60.4072312266191","2.19611269135793","0.0363551291255042","54.626","49.003","44.722","52.214","66.846","64.401","82.94","71.326","57.823","71.043","71.883","47.07","43.241","46.037","55.142","65.138","67.351","78.059","58.075","60.394"
"YDR080W","0.0463160337716949","0.0617813703235645","120","55.4828704911213","3.72092037456235","0.0606252489993768","0.0888461083272822","65","21","4.7201145411155","0.0716992656484263","0.116605647817704","66.7605633802817","48.9028874017267","31.8063507563528","0.00920575064182694","0.0132029563626109","83.9201877934272","40.765389830543","27.3845295120157","0.461224656072581","0.0168425262106551","33.252","24.844","21.808","20.231","33.92","37.588","31.922","25.969","29.211","29.606","31.945","22.169","20.588","23.372","29.751","28.522","30.424","23.405","23.953","24.935"
"YKL064W","0.626922575841172","0.65645230747178","120","102.466858241255","2.34926791276803","0.697868878324446","0.805985735011227","65","21","4.39572930524617","0.286423711758644","0.355084962621549","60","19.7589513919702","65.9074409135307","0.655861279365066","0.713093368486296","81.6666666666667","24.4428716009743","63.4240216249004","1.07157709072646","0.0168954453418917","71.59","67.674","63.087","58.029","71.18","71.909","66.161","43.558","70.987","75.77","73.107","56.917","64.134","58.433","62.237","62.605","50.462","57.475","59.582","62.375"
"YNR023W","0.00112522975845253","0.0025707652152446","120","86.7663746052534","7.44744552354499","0.02526473203479","0.0403035735609195","130","8","6.29006837204493","0.0405180589372264","0.0778128042983403","132.897196261682","112.056503570631","54.1515662545233","0.000124592232468634","0.000219868645532884","127.632398753894","110.706461544463","47.4822935230809","1.00188968337052","0.021100279894515","59.126","41.338","40.125","41.796","40.354","42.312","41.894","44.649","54.306","65.718","58.725","44.519","41.061","42.67","43.916","46.15","43.913","50.438","49.792","56.763"
"YBL096C","0.767354267192222","0.788534980254062","120","42.6680550068417","0.181922114188185","1","1","169","112","0.581241774135342","0.884924357350008","0.920032148897389","60","31.0002000242603","2.26617834980995","0.992749703994196","0.99999782869659","116.333333333333","59.6397776124092","1.69539496050039","0.00154726840630319","0.000912630061048735","2.903","1.572","1.434","2.523","2.043","1.816","2.783","0.665","1.756","2.136","0.239","1.538","1.379","2.825","1.489","0.679","1.164","2.986","1.19","0.789"
"YPL253C","0.341450612118689","0.378369155978752","120","9.22895272407589","1.46126584711868","0.00491811428578928","0.00926927303634575","182","73","2.06970154853303","0.0841737081010731","0.132297435418268","159.775280898876","148.98122944469","15.4786514252074","0.00694771626052137","0.0101529644100312","153.925093632959","14.0423896376111","14.1069887905409","2.47671012319341","0.175566179286546","22.357","15.696","16.144","14.759","15.386","13.186","12.111","9.911","8.708","12.665","15.501","11.992","14.685","16.232","16.899","14.967","16.143","8.994","10.498","12.948"
"YLR261C","0.00699119223034772","0.0113133197128958","120","57.1107841922996","8.86987864094403","0.0341045836188476","0.0528501320873817","143","105.5","4.02273047817026","0.163313991828384","0.224633979412289","128.108108108108","80.997075800301","96.3595426597041","0.00244150442613644","0.00373292858820466","130.369369369369","80.516633286888","88.6229580729929","10.0318512719724","0.113196980670741","91.424","76.227","84.564","85.363","90.737","94.652","108.515","101.176","82.469","80.731","98.022","79.902","69.811","82.399","88.34","93.696","90.717","99.063","94.794","80.152"
"YBR096W","0.000510013250190178","0.00147215408041817","120","87.0676438228028","14.6932259528512","0.135594511628293","0.184170127881945","130","1.5","14.0323572959518","0.0536627006603356","0.0936823418307554","132.897196261682","111.690455889361","78.1649488374023","0.000340234715963006","0.000573085457795415","127.632398753894","109.257383701988","69.6236068198351","2.77834259118856","0.0399051804135639","63.205","54.682","54.394","60.934","56.843","53.773","50.896","72.088","94.894","78.917","80.679","66.797","58.903","55.32","60.304","70.14","57.112","97.177","102.729","102.39"
"YJR042W","0.000230406499533764","0.000874638923291561","120","68.9374324379615","13.0399640692248","2.8995000038254e-05","0.000110406099960819","130","118.5","10.6792569395651","0.0149563742288752","0.0480255293434811","125.840707964602","91.1336398156564","56.5783803943967","2.88903633238746e-08","1.06275265084253e-07","125.280235988201","91.8938920303399","45.8535249810206","2.4496735492086","0.0534238872632486","46.294","31.348","35.162","35.695","42.047","40.913","43.216","72.171","62.973","54.309","46.759","30.57","32.766","36.706","41.383","42.189","55.118","70.861","48.115","50.267"
"YGR150C","5.67468512224778e-05","0.000377497890801844","120","93.241387935113","19.7843727277546","0.0097393597485028","0.0169642737445737","130","21","17.6041304244203","0.0115770702460718","0.0466594455277087","132.897196261682","113.675797544881","57.5926576748656","1.26594232130461e-06","3.01949963167214e-06","127.632398753894","115.153747054731","44.972717059004","0.78689974403793","0.0174972693556745","86.086","55.053","33.484","26.684","32.36","34.216","31.871","31.828","51.761","76.144","67.513","54.261","36.665","29.348","32.811","30.648","32.268","32.188","59.095","65.17"
"YDR089W","3.97339502344884e-06","9.41961174020221e-05","120","82.6239637305274","9.66252529858622","4.83481533888848e-05","0.000167109389230038","143","131.5","10.2714331035158","0.00751657263431327","0.0462976872777139","128.108108108108","112.104338989851","37.4497623475197","5.77471181983924e-10","5.51587620503964e-09","130.369369369369","108.519068206966","29.7768050882851","10.3668435497205","0.348151640815187","43.838","28.296","22.589","18.273","23.158","25.544","25.117","31.762","46.489","40.3","36.885","27.628","26.332","19.175","21.584","23.054","31.842","31.729","37.407","34.098"
"YGR074W","0.200433491862081","0.233009589862239","120","58.3819761918017","5.24825084712442","0.284464116097613","0.356951926392537","130","112","6.13238355984033","0.708429332954622","0.763665319668509","128.108108108108","88.3793011429416","59.6195438591929","0.37800239757704","0.432602743893724","126.036036036036","86.0837548543231","62.2279728095247","3.81055778201068","0.0612354478214246","58.254","47.309","46.589","69.828","45.772","51.181","56.492","78.454","55.308","54.132","55.262","55.756","49.021","71.431","71.288","73.462","76.786","80.365","72.455","76.234"
"YLR390W-A","0.00685120476908252","0.011107147290905","120","79.2276241487492","122.272819749724","0.174771616412746","0.231381445893482","117","27.5","120.999405289861","0.149798431805848","0.209588931075422","123.652173913043","115.452622628676","614.814028110561","0.00839991723870981","0.0121260192794269","120.217391304348","110.793379320954","495.172786546014","92.4912926797421","0.18678589614122","481.716","459.754","383.053","425.064","387.971","316.295","318.429","799.434","708.674","601.534","498.012","534.455","466.105","394.156","391.586","390.081","556.98","770.052","502.742","512.271"
"YGL180W","0.0020542149917393","0.00405722232309008","120","29.464875664084","9.72098906276346","0.135594511628293","0.184170127881945","130","73","10.2212285220515","0.135699595248897","0.193275754468353","119.495798319328","51.9479865371222","40.9123378897281","0.00238249559242931","0.00364631569123654","123.165266106443","51.5371923165391","38.5954649455326","1.59475398391077","0.0413197246402224","39.344","31.428","39.865","45.898","55.038","58.725","49.97","19.855","36.548","34.303","38.19","26.344","40.079","41.07","51.494","48.982","27.255","26.982","31.387","28.567"
"YHR043C","7.14593368855709e-06","0.000126538310015137","120","89.5388469966411","42.3372827917257","0.000735781257028146","0.00170880427224124","143","138","54.0904867802555","0.00527243935224631","0.0462976872777139","132.897196261682","111.729592693711","111.765757800731","8.89221862809819e-09","4.02298031637239e-08","131.965732087227","112.138392261024","76.1915170239564","35.7066965416219","0.468643989991627","120.626","73.486","42.747","40.278","49.329","50.491","49.49","64.09","125.905","129.635","138.979","94.208","41.541","37.917","42.759","46.649","45.414","84.382","119.67","116.442"
"YPR101W","0.00558034185737077","0.00926430367032653","120","65.0182543337017","12.072736499831","0.000315266315276497","0.000825920232475097","143","112","11.3662111774879","0.0298533194946776","0.0643956420513464","132.897196261682","84.4671529639709","87.4072487087321","8.31116557653555e-06","1.72301252140187e-05","131.965732087227","85.9807100813744","78.2172481766425","8.90401328637167","0.113836954047056","65.32","60.014","69.581","80.146","68.52","71.477","97.142","86.3","89.715","84.648","82.103","54.28","60.748","69.957","76.749","82.573","83.155","101.422","103.835","74.718"
"YBR146W","2.3128187542909e-06","7.75428049574831e-05","120","100.667243988036","195.425576743924","2.8995000038254e-05","0.000110406099960819","143","14.5","227.005318391442","0.00482819243228871","0.0462976872777139","130.45871559633","122.87312893747","394.924831593637","1.43528411378213e-10","2.09693991091574e-09","131.152905198777","125.664338492276","278.924402311562","63.518347059906","0.227726030901216","516.136","466.626","214.027","149.202","135.039","132.924","141.208","125.468","238.511","452.227","522.13","535.464","316.516","163","136.477","133.885","132.282","167.477","377.541","516.224"
"YDR017C","0.0176460120939257","0.0257441819500616","120","63.3599410521638","4.47396964528181","1","1","182","164","6.71751442127221","0.543641818772921","0.606554692185711","68.0382775119617","48.9981946788603","35.5119787738144","0.157736321492375","0.192917171348283","123.346092503987","88.5261945233479","31.1847326161722","2.09722521041968","0.0672516656221729","43.449","24.804","24.613","26.352","35.117","36.61","35.499","33.148","32.525","34.359","36.707","22.598","26.887","24.911","31.542","31.959","31.474","32.196","29.761","27.299"
"YDR085C","0.131324084238948","0.158357627433502","120","9.5642642612883","11.3131726239005","1","1","130","66.5","13.4433373472233","0.547660311299934","0.609827157447494","128.108108108108","23.8353720518826","84.8286636105818","0.510379508966191","0.568109756017842","126.036036036036","27.4729313888887","75.2424929773885","11.2754441959105","0.14985473965222","79.993","103.431","86.508","67.747","88.135","98.83","84.281","29.377","86.549","68.128","70.935","85.716","97.324","75.695","76.446","84.381","39.755","50.605","68.223","59.004"
"YHR011W","3.57347032617916e-05","0.000292117018727344","120","97.8614992914443","39.3501717104373","0.00695580539553403","0.0125326173015744","143","1.5","33.1399735138699","0.0102047572198739","0.0462976872777139","135.428571428571","114.436490185468","93.2818502516607","5.49573480279619e-07","1.41692286530165e-06","132.809523809524","117.845273332599","62.6754329857232","41.5956508808213","0.663667547223749","90.525","75.986","38.179","32.732","32.76","34.598","44.252","28.36","68.722","123.441","121.155","106.242","53.866","31.896","32.58","36.768","30.363","34.473","99.175","119.719"
"YKL053W","0.0876630413363189","0.109912273373595","120","89.9774364672449","0.605411738136246","0.860356329231679","0.977929393903215","143","131.5","0.485959135370455","0.415689219677567","0.482438437578445","143.636363636364","107.141234976139","2.59539877913179","0.327842515955745","0.379555404384883","135.545454545455","108.758489925775","1.90944228280463","0.688668795760777","0.36066489255137","0.398","1.726","1.181","0.944","1.262","1.359","1.042","1.643","3.512","3.167","2.75","1.773","1.135","2.326","1.226","1.398","1.677","3.552","1.306","4.224"
"YPL043W","0.00284910396624438","0.00524187630586194","120","62.5800142823787","59.6437879981364","4.37754666600068e-07","5.58951206526533e-06","130","112","33.3667780139355","0.0590695760142268","0.100647912811669","125.840707964602","89.0746238763659","102.27873616015","2.18443940713797e-08","8.42686363053225e-08","125.280235988201","87.6749255621315","54.9064326996166","1.73821634028725","0.0316577904413627","11.555","6.59","13.832","22.902","31.935","35.858","68.412","240.172","75.527","56.04","27.463","7.92","9.412","17.817","27.912","37.733","166.862","144.478","60.806","36.159"
"YPR146C","0.084471016620662","0.106471728067651","120","88.466004896738","3.71398985252599","0.0456546717455121","0.0687657497897307","143","131.5","6.0765221241266","0.11959691905788","0.174523957444557","143.636363636364","105.31693619942","26.2447180336703","0.0176120192338738","0.0245693631750203","135.545454545455","107.52016412757","22.8362586735817","5.03781343106967","0.220605901477973","22.874","17.902","13.428","15.457","16.26","21.941","28.895","20.238","21.603","29.598","31.93","21.305","21.681","19.503","20.072","20.349","23.153","17.395","31.929","36.94"
"YDL235C","0.000199721367894146","0.000796308421668272","120","64.1652460054191","27.3417763328626","1.64444984640315e-06","1.32326823577754e-05","143","112","22.6465088810616","0.00716965737308317","0.0462976872777139","130.45871559633","86.8106330890896","134.968529722836","9.09434638707296e-10","7.42444658812561e-09","131.152905198777","86.7750961731196","115.31020406798","9.30015594968676","0.0806533647638328","94.656","72.021","88.359","102.084","106.511","108.541","125.943","158.842","138.844","120.08","118.588","74.383","82.724","94.916","113.596","128.106","135.584","176.56","146.672","120.808"
"YCL041C","0.0128158104111522","0.0193286225512121","120","4.3750454971757","2.55842597926335","0.697868878324446","0.805985735011227","130","53.5","1.32830008845893","0.572944237641569","0.635120249080699","123.652173913043","38.1174557965433","15.3468930248988","0.103408207598422","0.130128837906383","124.550724637681","33.8623221921184","13.3112787249075","2.75868106684342","0.207243881211914","12.821","11.923","17.886","16.871","10.988","11.114","10.253","8.087","9.07","15.45","9.815","14.956","17.362","14.31","15.595","15.881","13.062","11.585","14.341","15.499"
