CycID,ARS_pvalue,ARS_BH.Q,ARS_period,ARS_adjphase,ARS_amplitude,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,7171,7184,7197,7210,7223,7236,7249,7262,7275,7288,7301,7314,7327,7340,7353,7366,7379,7392,7405,7418
YDR221W,0.011275018,0.017745143,9,7.46320568,6.371244704,0.374483792,0.456430007,5,1.5,6.575385958,0.041359003,0.078473435,5.229314421,2.587879205,47.1958962,0.008223117,0.011932267,6.409771474,3.077082369,41.23625751,0.495171007,0.012008146,47.894,37.203,31.772,32.032,48.889,50.834,53.746,40.38,40.057,42.511,48.613,36.217,30.978,35.391,42.508,48.333,49.528,36.846,35.172,36.033
YGR264C,0.001707836,0.003963212,9,8.355107669,42.04248833,1.71E-06,1.37E-05,11,8,25.90521048,0.024321058,0.057051563,9.919282511,8.050189366,95.41324224,2.12E-08,9.07E-08,9.97309417,8.193877212,61.86745854,48.45292283,0.783172995,35.355,16.709,25.117,36.678,47.621,46.574,58.121,180.382,84.724,79.48,50.168,18.104,21.427,32.216,42.543,47.919,130.273,130.433,86.071,67.746
YDL184C,0.003266411,0.006285779,9,0.236528048,9.024689943,1.02E-05,4.91E-05,11,8.5,8.288352136,0.010242312,0.045989133,10.63461538,8.671490643,23.06263672,8.92E-08,2.98E-07,10.21153846,8.82889406,16.20522733,11.64698784,0.718717955,9.677,7.335,3.443,8.255,13.282,9.903,11.132,31.927,32.106,17.09,21.943,12.301,3.309,2.825,11.911,10.868,20.95,25.218,36.485,31.567
YDR206W,6.56E-05,0.000583991,9,8.133090461,9.348680793,3.19E-06,2.15E-05,10,8.5,8.172386624,0.008984685,0.045989133,9.493562232,7.980554445,51.55268258,7.37E-10,8.44E-09,9.497854077,8.212565751,44.10664023,10.3877529,0.23551449,45.172,31.373,35.923,36.406,44.019,44.609,45.419,62.486,50.591,47.549,43.512,31.478,32.38,38.887,43.508,45.8,58.721,52.947,46.023,45.93
YKL198C,0.035129412,0.048894406,9,5.176384033,12.68415966,0.233139486,0.297940904,12,2.5,9.024096742,0.205465576,0.268672285,10.63461538,3.057635368,68.82384176,0.046757872,0.06210773,10.54487179,3.522444393,56.22460198,14.82582887,0.263689352,70.95,76.218,48.624,61.571,59.201,80.062,62.517,35.862,48.809,37.333,46.892,59.748,97.648,56.456,68.971,67.141,55.267,35.368,30.045,34.296
YLR112W,0.000300015,0.001313473,9,2.063349835,2.41257926,0.02632851,0.041725896,9,2.5,2.200516303,0.049003385,0.087564127,9.294117647,0.95483918,11.62397738,4.83E-05,9.20E-05,9.098039216,1.861927741,10.35456144,2.414162393,0.233149652,11.559,14.635,12.02,12.306,10.89,7.765,5.951,10.268,12.169,14.761,11.045,10.851,9.931,8.825,10.069,7.739,7.058,8.781,11.369,13.052
YBL037W,0.021439916,0.031366628,9,1.309511205,4.946915179,0.141303754,0.190662221,5,1,3.225644359,0.170479694,0.230943359,4.726495726,0.676144812,32.98154319,0.019217758,0.026760118,6.242165242,1.016018322,29.57519762,0.00410163,0.000138685,44.048,29.84,26.39,22.059,29.582,28.944,26.514,20.706,32.89,38.404,41.803,28.136,25.721,25.024,26.737,28.591,24.261,26.139,30.725,34.995
YDR504C,0.005392071,0.00941312,9,3.851397402,15.08456252,0.003586038,0.006954535,10,3,17.33896538,0.047187655,0.085666319,10.14678899,2.779187625,85.4670496,0.000101838,0.000185154,9.71559633,3.231340818,73.31939559,17.41241591,0.237487172,93.965,95.218,91.819,86.121,80.314,84.68,87.076,31.292,58.294,68.716,79.023,90.763,96.005,76.383,69.924,72.377,43.99,44.828,59,56.483
YBL083C,0.000233202,0.001122437,9,0.006714532,12.74351952,0.000328541,0.000854846,10,8.5,13.55417634,0.013085554,0.046843832,9.919282511,9.128496408,40.32397803,2.37E-07,7.01E-07,9.639760837,8.90270688,31.16651305,14.17576495,0.45483962,26.999,19.364,16.84,23.931,21.843,20.932,24.385,56.639,41.263,45.515,34.397,26.967,13.987,20.215,22.012,28.305,47.234,53.143,41.098,43.466
YJR152W,3.54E-05,0.000443067,9,0.604539421,25.0848251,5.04E-05,0.000172962,10,9.5,28.16547731,0.007132957,0.045989133,9.919282511,9.886766853,60.16743027,4.34E-09,2.78E-08,9.639760837,0.042867062,37.64384273,26.96041484,0.716197202,63.957,22.409,12.948,16.023,19.776,23.126,32.248,36.803,85.497,65.675,59.318,47.331,15.672,14.003,17.601,19.305,38.353,63.662,64.855,51.191
YPR042C,0.688670365,0.715843979,9,3.952247705,0.774572949,0.727252831,0.83359064,12,2,0.447245039,0.651143551,0.698952819,11.17171717,1.737129227,20.50673212,0.896253758,0.929885999,10.72390572,2.572390593,19.65806858,1.544755738,0.078581257,25.676,22.777,22.617,17.991,21.868,22.527,21.032,12.983,20.589,19.41,19.714,19.666,24.184,16.278,20.719,19.806,16.496,17.64,15.67,15.667
YBR191W-A,0.00393814,0.007252416,9,8.723036759,304.3501291,1.71E-06,1.37E-05,11,8,248.7416041,0.013626828,0.046930395,10.38497653,8.097238334,623.4877617,2.68E-08,1.10E-07,10.12832551,8.308902936,425.4401449,386.6929826,0.908924527,165.131,55.605,63.284,114.536,191.362,304.32,525.437,1101.846,504.245,435.674,468.558,66.56,61.968,189.584,318.527,241.724,634.588,1269.187,1011.828,763.686
YBR085W,0.212010044,0.245995775,9,8.08815286,0.31067617,0.296441553,0.369828913,13,7,0.269407684,0.878773177,0.901991598,9.919282511,7.181267639,0.838254122,0.446830124,0.501030928,10.63976084,7.676480203,0.740305701,0.309871397,0.309871397,0.484,0.787,0.383,0.842,0.682,0.716,0.929,0.999,0.502,0.998,0.318,0.513,0.184,0.471,0.497,0.453,2.816,0.554,0.926,0.79
YDR215C,0.167542642,0.198912328,9,4.242663623,0.327279384,1,1,7,5,0.600333657,0.845034249,0.873349086,9.493562232,3.723226896,0.90998016,0.688882783,0.740259545,8.497854077,4.364066027,0.74928053,0.320016689,0.320016689,1.263,0.977,0,1.881,1.333,1.108,0.189,0,0.561,0,1.067,1.147,0.822,0.263,1.332,1.013,0.217,0.495,0.296,0.883
YKL076C,0.013762473,0.021107961,9,8.582548098,6.991510327,0.002481871,0.005024315,13,8.5,11.1885506,0.025566048,0.058473532,11.76595745,8.042842607,44.89536307,9.80E-05,0.000178614,11.25531915,8.427671267,35.38696441,9.385749693,0.26523184,27.82,26.754,31.145,32.826,35.33,36.102,43.538,45.199,45.586,46.727,43.731,22.011,23.059,27.259,26.581,32.228,37.906,41.626,35.081,38.395
YKL106W,6.21E-07,0.000206247,9,6.304926095,17.38415064,0.000210523,0.0005805,11,5,16.66933526,0.005277645,0.045989133,9.919282511,5.330392105,53.74050822,2.91E-10,4.66E-09,9.97309417,5.595372735,43.36119923,18.46720921,0.425892492,36.733,35.965,40.821,51.657,64.562,58.563,60.324,51.783,25.828,28.163,24.667,32.785,33.529,49.2,59.429,61.914,62.831,33.94,30.829,22.692
YBR281C,0.002888111,0.005733256,9,8.886000834,10.24691195,0.000210523,0.0005805,11,8.5,10.94141678,0.010072537,0.045989133,10.63461538,8.281539976,46.12378445,1.22E-06,3.06E-06,10.21153846,8.586575031,35.63800913,13.10321951,0.367675407,34.372,20.63,22.66,25.187,36.411,35.021,36.802,46.864,47.684,51.568,48.379,22.279,17.783,23.269,30.41,32.501,43.891,40.553,48.376,45.967
YDL153C,0.001132955,0.002990169,9,8.196462312,46.66556987,4.56E-07,5.79E-06,11,8,30.42981,0.025450826,0.058333521,9.701754386,8.014187509,85.30556449,4.47E-09,2.83E-08,9.900584795,8.134643307,46.48690902,52.8016634,1.135839412,11.795,6.474,7.717,19.817,33.796,38.32,52.698,169.137,85.309,53.082,27.026,7.187,6.536,16.266,24.231,34.945,114.957,135.278,53.139,32.771
YBL078C,0.000132493,0.000823951,9,4.703885133,67.5077974,0.003586038,0.006954535,10,3.5,67.8776548,0.014513557,0.047410437,9.919282511,3.301840108,226.1637394,1.35E-06,3.37E-06,9.639760837,3.842945723,182.2206289,73.96385105,0.405902732,175.405,238.39,256.566,241.503,242.253,258.349,229.347,62.388,109.207,131.964,169.812,222.445,265.341,214.427,191.486,238.549,118.559,75.563,87.889,95.367
YDL150W,0.001143711,0.003001326,9,8.090901528,35.15202512,2.25E-07,3.92E-06,11,7.5,23.27123772,0.01973418,0.051830722,9.919282511,7.942833791,78.16786933,1.85E-09,1.53E-08,9.97309417,7.923181977,49.66010176,40.66187223,0.818803643,18.863,11.899,22.508,33.811,38.653,42.536,60.837,143.309,70.37,52.72,31.98,15.986,15.336,27.789,39.203,42.651,111.244,106.308,61.843,45.239
YLL001W,0.000255654,0.001186095,9,1.842173202,47.4038907,0.003586038,0.006954535,11,1,54.93954525,0.011196395,0.046351578,10.14678899,0.542748197,152.6083052,1.94E-06,4.65E-06,10.04892966,1.159357254,123.812354,54.26211805,0.438260935,215.795,172.155,109.195,88.094,97.049,93.707,87.313,56.151,155.258,164.648,187.61,169.563,129.9,92.055,94.46,95.678,62.097,85.292,159.01,156.341
YOL136C,0.001697689,0.003947826,9,8.473697571,45.84026749,8.97E-07,8.88E-06,10,8.5,31.02713845,0.048963394,0.087564127,9.493562232,8.215451558,65.09911461,2.21E-08,9.41E-08,9.497854077,8.409010683,40.83732767,49.54776512,1.213295971,28.48,5.14,4.888,7.637,11.936,15.468,42.193,127.247,65.599,50.739,35.16,5.955,4.84,7.384,11.839,17.011,178.183,110.593,55.083,40.647
YER036C,0.001827804,0.004164461,9,8.045941678,102.6728033,3.65E-09,1.60E-06,10,8,53.34448913,0.045294769,0.083314142,9.493562232,7.961323108,179.2050959,1.35E-10,2.86E-09,9.497854077,8.017288146,113.0905846,113.7547352,1.005872731,57.144,26.645,28.263,54.592,81.162,83.91,143.081,373.164,132.919,101.208,64.639,35.106,26.653,45.413,72.341,101.751,377.988,251.701,104.544,91.415
YGL052W,0.066932116,0.087261965,9,3.074657695,1.370825468,0.470082676,0.561574049,11,2,1.321582574,0.441201498,0.502895969,9.919282511,3.117589997,5.965864049,0.200235202,0.240705771,9.97309417,2.800020693,5.222823367,1.524668227,0.291924141,8.062,7.407,6.953,3.474,4.385,6.167,5.11,1.679,3.799,3.883,4.576,7.143,6.961,4.992,4.511,6.173,2.938,2.681,5.206,8.368
YDR398W,0.005505349,0.009575469,9,8.138775679,39.13625229,1.07E-07,2.86E-06,11,8,20.61923374,0.084926685,0.132338155,9.493562232,8.008139956,58.46139311,1.53E-08,7.03E-08,9.831187411,8.121178005,34.07160454,42.09109863,1.235371776,9.685,2.758,5.445,10.644,17.233,18.981,45.639,129.964,43.328,34.142,16.016,3.679,3.914,7.491,13.347,18.689,160.996,71.078,42.76,26.371
YNL168C,0.188012525,0.220626722,9,0.085350225,6.549222895,0.374483792,0.456430007,5,1.5,9.758427134,0.133927739,0.190025072,5.108545035,4.7065809,83.03329545,0.155963862,0.19100283,6.369515012,0.333684452,78.14956958,0.933148854,0.01194055,92.875,78.611,55.012,68.545,73.117,76.089,86.123,75.608,75.966,81.59,86.757,98.854,62.681,62.823,74.88,83.926,95.485,72.417,76.517,85.806
YIL077C,0.002488524,0.005177817,9,3.631057563,20.78988939,8.25E-05,0.000261476,11,2.5,11.38159075,0.019760676,0.051863327,10.14678899,2.760172183,99.18353365,8.40E-07,2.19E-06,10.04892966,3.008165073,79.70409507,24.41296982,0.30629505,91.628,116.495,98.279,89.573,79.325,82.751,86.263,29.388,70.991,72.909,84.609,119.926,101.956,90.553,80.943,76.551,46.02,46.85,55.867,73.273
YGR038W,0.000281675,0.001257396,9,2.055074706,10.65396106,0.019336299,0.031365275,10,1,11.18466151,0.033195696,0.068356246,9.701754386,1.061769701,66.60150099,2.48E-05,4.91E-05,9.567251462,1.386971247,60.0368396,11.0515211,0.184078995,70.829,68.483,58.068,60.163,59.474,51.063,43.043,43.549,71.819,75.645,69.281,72.458,54.536,59.912,53.272,56.688,48.297,54.006,67.107,72.228
YKR031C,0.777591918,0.798671217,9,8.913568235,1.285267791,0.02632851,0.041725896,5,1,4.514876798,0.10514379,0.156719909,5.050228311,2.913074243,35.77471402,0.055962069,0.073333728,6.350076104,0.799908743,33.66601125,0.038083851,0.001131226,48.046,31.899,32.66,28.596,38.222,41.746,39.23,23.808,33.649,37.255,43.471,29.967,30.195,29.864,31.032,34.109,30.517,28.933,29.503,30.654
YMR153W,9.46E-05,0.000704066,9,8.269262453,13.21213612,5.04E-05,0.000172962,11,8,10.41904164,0.005446406,0.045989133,9.919282511,7.996305365,62.81369048,8.37E-09,4.45E-08,9.97309417,8.144630498,51.50443253,15.45089374,0.299991534,52.058,35.111,36.285,41.131,52.594,50.941,63.996,69.413,59.66,55.975,57.193,35.445,31.421,40.544,46.661,51.313,71.342,66.461,56.493,56.125
YPL266W,0.003629682,0.006817316,9,8.280353358,62.8606047,2.25E-07,3.92E-06,11,8,34.40392689,0.046803213,0.085245733,9.701754386,8.030162768,115.4626523,1.19E-08,5.82E-08,9.900584795,8.169824836,64.52443853,71.86803554,1.113811095,15.51,11.056,14.511,33.246,41.887,40.519,65.939,252.868,109.66,64.557,41.571,15.754,9.771,20.932,30.892,42.127,154.299,194.881,78.577,53.266
YPL264C,8.42E-06,0.000280918,9,3.752946765,3.455131849,0.000505366,0.001231906,10,3.5,2.952524365,0.008188141,0.045989133,9.493562232,3.552383265,13.01767139,1.10E-08,5.45E-08,9.497854077,3.61249268,10.13492082,3.853864445,0.380255999,8.778,11.863,13.075,13.38,10.381,8.816,6.83,4.538,7.354,11.162,9.001,13.391,13.686,13.838,12.188,9.465,7.602,5.972,8.864,11.913
YPL279C,0.021998089,0.032110409,9,0.205256267,0.956034595,0.141303754,0.190662221,11,10.5,1.217637877,0.367469313,0.431762374,9.493562232,0.251274803,3.858637853,0.035093728,0.047300242,9.831187411,0.014183955,2.730858296,0.877475564,0.3213186,2.578,2.076,3.293,1.817,1.466,2.03,2.005,5.726,3.976,3.503,4.237,2.185,1.582,2.798,1.709,1.485,3.101,4.353,2.384,2.588
YHR132C,0.326438799,0.363117316,9,6.836434034,4.378104428,1,1,5,1.5,8.274563553,0.882598744,0.904707931,5.291866029,1.000069996,128.3917992,0.869719592,0.907514752,6.43062201,1.462889563,119.1693635,1.710052091,0.014349763,132.239,130.078,113.731,121.198,133.107,121.106,134.913,109.41,126.287,117.434,104.22,135.702,114.233,114.057,112.799,127.762,117.918,113.114,106.357,96.699
YER115C,4.25E-05,0.000475002,9,4.809365051,5.763070538,0.010149438,0.017563364,9,5,6.161021384,0.018811396,0.050806751,9.294117647,4.143392236,37.03736289,1.57E-06,3.85E-06,9.098039216,4.661413041,33.53379829,6.048631308,0.180374178,25.398,31.291,38.878,40.29,34.205,36.689,36.047,27.79,25.125,32.268,30.151,36.406,36.478,36.503,41.631,37.84,28.21,27.904,28.465,32.55
YLR336C,0.000880738,0.002539205,9,8.010022291,13.71426728,8.97E-07,8.88E-06,10,8,8.403610541,0.030303891,0.064652168,9.493562232,7.952484155,29.16560437,7.77E-09,4.22E-08,9.497854077,8.00186279,18.45813713,15.35123882,0.831678664,9.69,6.188,8.348,10.154,15.215,17.987,21.912,55.107,22.326,20.965,12.901,5.931,6.513,10.356,14.068,16.976,46.419,35.366,19.188,12.293
YDR101C,0.004755913,0.008466297,9,8.145960594,56.56225906,2.25E-07,3.92E-06,10,8,27.73414217,0.074681515,0.119685415,9.493562232,8.00402646,90.18869733,2.35E-08,9.89E-08,9.497854077,8.066385509,49.22962384,63.47585891,1.289383383,9.497,5.708,8.186,18.005,25.267,28.2,53.114,226.434,67.712,41.229,20.706,7.712,6.294,13.617,24.049,31.364,163.384,146.612,51.163,33.846
YDR441C,0.005592665,0.009702594,9,8.43282421,33.02000202,1.02E-05,4.91E-05,11,8,24.59511839,0.020125051,0.052306779,10.38497653,8.062896083,122.4465514,2.69E-07,7.87E-07,10.12832551,8.21002795,96.70733933,40.78012322,0.421685919,56.601,43.82,55.447,83.072,88.631,74.526,89.644,180.432,118.363,118.07,92.6,55.963,45.342,74.431,88.014,89.443,157.529,160.891,122.818,136.92
YMR121C,0.015170302,0.02298576,9,7.672105827,14.32240503,0.005125193,0.009596837,11,7.5,21.88194967,0.031710215,0.066618105,10.38497653,7.943734891,90.22363413,0.000239861,0.00041449,10.12832551,7.761578525,78.14197296,18.146666,0.232226873,46.357,39.947,50.367,90.991,72.008,72.195,89.215,101.932,89.208,89.799,65.684,70.963,54.768,70.318,74.837,106.48,95.018,104.362,90.714,88.28
YHL014C,3.60E-05,0.000447767,9,1.548737657,13.86110784,0.000505366,0.001231906,10,0.5,13.62188181,0.007482128,0.045989133,10.14678899,0.117079771,40.25715636,3.83E-08,1.47E-07,9.71559633,0.744627046,30.15441267,15.06751214,0.499678515,49.47,37.192,19.53,19.79,19.781,19.757,20.617,21.042,33.517,48.874,53.722,40.005,24.073,21.715,20.122,22.52,22.165,25.277,43.057,49.532
YIL054W,0.634204443,0.664291275,9,4.870970664,0.116754061,0.233139486,0.297940904,12,2.5,0.422849855,0.717551601,0.760285125,11.4611399,1.948396196,0.47727626,0.611097348,0.6667109,10.82037997,2.948913703,0.381474866,0.220202448,0.220202448,0.94,1.018,0.836,0.223,0.496,0,1.229,0,0.244,0,0,0.598,0.268,1.029,0.579,0,0.283,0,0,0
YMR312W,9.09E-05,0.000687084,9,8.386892867,38.95180538,1.07E-07,2.86E-06,10,8,36.90814555,0.004880295,0.045989133,9.919282511,8.105631472,114.381493,2.39E-11,1.07E-09,9.639760837,8.181828,79.37252422,45.63852784,0.574991514,54.544,40.489,32.718,50.929,67.076,73.249,92.631,153.587,124.022,103.863,72.297,48.687,40.546,42.389,60.101,79.378,124.547,146.139,91.795,90.446
YMR164C,0.323136231,0.359900233,9,5.770912013,3.631067231,0.470082676,0.561574049,5,1,7.271886138,0.166461403,0.226700709,5.050228311,3.32419581,47.42005858,0.289257166,0.337540016,6.350076104,3.834133719,45.35555984,2.657756437,0.05859825,64.787,50.834,39.171,42.918,54.06,58.294,54.195,32.404,40.393,39.489,45.8,46.611,50.145,40.759,47.47,55.382,37.879,36.461,34.025,38.446
YOR382W,0.085959402,0.109147457,9,2.380706736,25.10297355,0.083242178,0.11821853,10,1,18.980337,0.557067247,0.611434331,10.63461538,1.970588452,108.362114,0.086846365,0.110800871,9.878205128,1.811373686,82.70294323,30.74559639,0.371759398,107.321,121.461,64.4,57.148,51.367,54.032,60.173,63.326,65.189,69.078,87.324,216.973,97.813,63.223,59.287,87.361,82.036,74.487,86.641,90.952
YLR141W,0.264952728,0.300273236,9,5.458510985,1.223712327,1,1,7,5,2.232336108,0.172189295,0.232848181,5.229314421,3.515452329,16.29958993,0.403904326,0.457917391,7.07643814,4.702317274,15.73047685,0.522786119,0.033233965,15.708,13.09,13.606,17.026,16.657,22.132,12.999,13.989,13.525,16.283,17.17,14.499,16.657,12.959,18.999,17.354,17.25,12.927,15.002,17.044
YOR214C,0.007018701,0.011735436,9,4.173443443,1.11944184,0.000328541,0.000854846,11,3,1.134906384,0.038014001,0.07459397,10.14678899,2.998303445,2.998234035,1.31E-05,2.71E-05,10.04892966,3.426006065,2.126384975,1.349848476,0.634809073,1.994,3.409,4.356,3.283,1.884,1.575,2.634,0.721,1.306,1.483,0.828,2.535,4.545,4.442,1.55,1.621,1.767,0.576,0.688,1.369
YJL030W,0.372173157,0.409463853,9,8.129099254,3.078338882,1,1,13,8.5,5.893735021,0.575487862,0.629314894,5.291866029,2.785608464,61.57090068,0.798503843,0.84343772,9.097288676,6.186303892,58.86458683,0.724232757,0.012303369,53.673,50.461,56.61,57.103,55.87,59.709,61.412,60.244,53.686,68.918,67.359,51.374,44.33,55.114,64.201,67.373,66.833,51.272,66.455,64.062
YDR410C,0.005067979,0.008944007,9,0.07068099,9.328379441,0.000505366,0.001231906,11,8,8.178043478,0.020175902,0.052307195,10.38497653,8.60924785,36.64855071,8.19E-06,1.74E-05,10.12832551,8.615211189,29.27278507,11.67330949,0.398776866,19.379,16.271,17.696,23.871,23.306,23.402,22.975,41.885,50.393,34.774,33.716,20.024,16.063,22.84,22.451,30.552,26.923,49.606,48.756,39.384
YDR498C,0.009005777,0.014539048,9,7.340392131,6.007723246,0.296441553,0.369828913,10,7,4.239458707,0.237193085,0.301301978,9.493562232,7.530635158,52.92733104,0.022469509,0.030999741,9.497854077,7.314567497,47.16671796,6.66046111,0.141211036,49.976,37.502,37.616,48.723,50.032,52.866,62.959,47.078,44.903,50.99,48.697,38.843,36.963,43.464,47.73,51.44,55.67,44.928,41.387,48.149
YJR096W,0.002691022,0.005458523,9,4.267674364,91.19673341,0.000328541,0.000854846,10,3.5,90.0984854,0.016389296,0.048504098,10.14678899,3.030815034,248.2985813,2.64E-06,6.16E-06,9.71559633,3.62374633,164.2260692,110.4769264,0.672712481,157.368,314.927,285.082,191.568,161.517,194.046,193.699,38.533,57.121,62.382,97.976,311.415,336.07,234.693,188.19,187.501,94.267,34.106,51.278,76.101
YOR335C,5.73E-05,0.000541613,9,8.739930252,76.54254813,2.25E-07,3.92E-06,10,8.5,66.55677933,0.007292165,0.045989133,9.701754386,8.305587935,189.809807,4.52E-11,1.58E-09,9.567251462,8.529805606,129.7002002,86.65165496,0.668091914,132.906,73.613,49.986,62.526,98.585,106.424,112.031,276.419,222.39,174.235,143.064,76.211,49.93,61.675,88.24,99.55,202.854,262.566,165.168,156.226
YGL059W,0.037678371,0.051982432,9,4.993254357,11.70836674,0.374483792,0.456430007,9,5,12.34749861,0.479932275,0.538880832,9.102880658,3.988465325,74.1940008,0.125074947,0.155690535,9.034293553,4.670636954,69.1338732,12.06024034,0.17444763,67.539,71.219,68.65,81.548,82.351,90.744,94.984,32.292,57.352,67.625,77.793,65.501,70.929,69.75,70.823,88.153,53.467,40.741,49.935,67.811
YNL017C,0.539570959,0.572693506,9,8.49178061,0.159690203,1,1,12,8,0.33163308,0.92868558,0.945475549,4.726495726,2.271749796,0.948310425,0.966948291,0.987014677,8.575498575,5.790004967,0.662075261,0.075924868,0.075924868,0.441,0.716,1.046,0.418,1.164,0.752,0.692,0.909,1.6,0.779,0.217,0.28,1.256,0,0.271,0.619,0.265,0.907,1.084,0
YNL087W,4.48E-05,0.00048622,9,0.405047626,17.55951748,0.000766762,0.001768652,10,9,19.78307997,0.007981475,0.045989133,9.919282511,9.674304488,62.56167482,7.27E-08,2.51E-07,9.639760837,9.384346939,48.04678085,19.21926446,0.400011491,65.154,39.269,31.735,28.604,39.469,40.139,36.073,67.613,73.06,64.047,69.181,39.029,33.454,32.048,37.48,35.204,48.889,70.81,59.173,60.938
YHR015W,9.75E-06,0.000286409,9,7.113907273,2.235591963,5.04E-05,0.000172962,10,7,1.853150097,0.009937828,0.045989133,9.701754386,6.751707976,11.27862211,1.79E-09,1.50E-08,9.567251462,6.968710211,9.559577168,2.463806545,0.257731749,9.074,7.338,8.171,9.85,10.495,12.741,12.836,9.834,10.462,8.644,8.166,5.648,7.166,8.848,10.52,11.47,11.095,11,8.085,8.291
YJL177W,0.002590161,0.00532388,9,8.645827812,160.7692415,5.78E-06,3.30E-05,11,8,130.2773534,0.016502229,0.048600537,10.14678899,8.182814987,378.381078,6.62E-08,2.32E-07,10.04892966,8.329419176,245.5492885,195.249164,0.795152636,91.876,49.836,69.693,161.047,165.019,146.55,210.412,641.058,414.303,357.759,234.55,78.952,57.815,127.358,170.796,175.464,390.263,621.987,380.881,361.25
YDR502C,0.00052682,0.001827938,9,8.432108843,279.9768792,0.000210523,0.0005805,10,8,248.8579231,0.014149019,0.047259621,9.919282511,8.069548638,632.5013392,3.56E-07,1.01E-06,9.639760837,8.184451082,436.2930911,322.1417812,0.73836095,360.543,116.549,81.008,249.164,412.58,333.508,359.218,1054.775,585.17,592.161,399.003,172.204,61.665,180.471,402.628,378.267,973.522,786.056,692.97,548.793
YGL037C,0.000149628,0.000873327,9,4.142396124,471.8887617,1.02E-05,4.91E-05,11,2.5,359.9953101,0.005049502,0.045989133,9.919282511,3.184869405,1339.374353,2.74E-09,2.03E-08,9.97309417,3.337515403,910.2960879,563.06428,0.618550697,847.928,1544.259,1389.001,1198.758,1047.776,1009.963,801.143,151.758,544.945,561.996,761.049,1460.587,1639.325,1351.223,1092.829,1080.337,376.945,279.236,456.073,604.673
YDR359C,0.002743101,0.005528181,9,4.509990552,10.35695717,0.083242178,0.11821853,11,3.5,11.71110251,0.034841433,0.070579775,9.919282511,3.333331929,60.82991553,0.000649781,0.001068978,9.97309417,3.81299969,55.45166124,11.87678001,0.214182583,53.836,60.758,75.681,65.886,70.025,59.284,45.066,41.939,54.928,50.708,45.477,46.942,66.771,69.908,70,55.071,35.567,47.424,47.814,45.637
YLR073C,0.005549381,0.009643856,9,8.005201018,43.64198438,5.78E-06,3.30E-05,10,8,23.28537986,0.093738537,0.142912852,9.493562232,7.937683296,63.21119138,6.41E-07,1.71E-06,9.497854077,7.995129875,36.43280307,47.96760802,1.316604927,5.941,2.412,6.018,19.007,15.421,16.635,55.658,149.906,42.477,30.165,9.518,3.776,4.796,9.575,16.606,27.802,172.685,75.545,39.971,20.592
YLR227W-B,0.005866714,0.010109458,9,0.593951547,0.893896714,0.296441553,0.369828913,9,1,0.460326515,0.405863653,0.468005092,9.919282511,9.138158273,4.599088881,0.024409536,0.033540572,9.306427504,0.324779613,3.947494196,0.951680565,0.241084728,6.945,4.487,3.321,2.896,4.286,4.4,3.742,3.947,4.619,5.945,4.462,3.183,3.836,2.333,3.256,3.296,3.215,3.511,4.336,4.014
YAR018C,0.002864165,0.005704167,9,6.843003811,20.52180168,1.71E-06,1.37E-05,11,6.5,26.07314834,0.005072044,0.045989133,10.89655172,5.906301661,63.62076921,8.05E-09,4.34E-08,10.29885057,6.463572006,42.04878549,28.10819815,0.66846635,14.765,15.248,36.371,61.173,73.916,71.02,73.032,48.669,41.08,30.507,25.798,12.465,13.514,25.379,43.718,61.707,75.355,46.916,46.447,37.101
YJR076C,0.002374947,0.005028432,9,1.881048224,21.5002157,0.000328541,0.000854846,11,0.5,28.32227824,0.022963945,0.055471348,10.38497653,0.565019636,157.8486374,3.19E-06,7.32E-06,10.12832551,1.0212564,143.1765095,25.96166201,0.181326267,190.01,155.93,136.542,126.987,126.492,124.171,125.035,116.397,136.977,172.641,192.045,155.031,137.763,139.452,135.698,121.97,135.54,123.096,134.781,170.75
YJR057W,0.001342388,0.003348269,9,0.987764486,15.52577184,0.000505366,0.001231906,11,9.5,19.99026226,0.011265274,0.046351578,10.63461538,9.953631019,73.5526527,1.49E-06,3.67E-06,10.21153846,9.862987868,58.04001129,19.0610075,0.328411506,57.545,40.962,38.878,43.682,42.361,46.142,58.021,55.471,75.234,82.599,89.848,55.375,43.243,44.84,42.048,51.981,45.774,67.922,85.69,85.634
YOR112W,0.00419173,0.00763467,9,0.167131206,5.888894472,0.007248681,0.01297533,10,9,7.092281015,0.033599642,0.068779707,10.14678899,8.932998479,44.96858495,0.000112242,0.000203048,9.71559633,9.05443478,39.98893126,6.828540587,0.170760767,42.326,32.308,29.891,31.745,38.664,37.242,39.591,38.911,50.478,50.506,48.609,31.587,33.187,34.792,39.135,40.652,40.004,48.706,44.528,49.251
YKL045W,0.000138587,0.000836428,9,1.040617109,30.62089929,1.07E-07,2.86E-06,11,9.5,28.93551659,0.006802216,0.045989133,10.38497653,9.970821424,78.3126451,4.83E-11,1.61E-09,10.12832551,9.899106677,49.96803628,35.68067698,0.714070026,58.537,33.728,22.229,21.732,26.439,30.93,34.686,40.108,94.547,102.884,94.396,44.135,29.02,22.354,22.9,28.163,30.004,68.175,89.337,96.399
